frac_removed,gcc_frac,V,Lambda,Rect,motif_drift
0.0,0.8,0.5384615384615384,0.38461538461538464,0.07692307692307693,0.0
0.1,0.7777777777777778,0.42857142857142855,0.5714285714285714,0.0,0.18681318681318682
0.2,0.75,0.6,0.4,0.0,0.07692307692307693
0.3,0.7142857142857143,0.3333333333333333,0.6666666666666666,0.0,0.28205128205128205
0.4,0.6666666666666666,0.5,0.5,0.0,0.11538461538461538
0.5,0.8,0.5,0.5,0.0,0.11538461538461538
0.6,1.0,0.5,0.5,0.0,0.11538461538461538
