frac_removed,gcc_frac,V,Lambda,Rect,motif_drift
0.0,0.8392857142857143,0.5260115606936416,0.33815028901734107,0.13583815028901733,0.0
0.05357142857142857,0.4716981132075472,0.7766990291262136,0.1941747572815534,0.02912621359223301,0.250687468432572
0.10714285714285714,0.38,0.7297297297297297,0.2702702702702703,0.0,0.20371816903608808
0.16071428571428573,0.10638297872340426,0.6,0.4,0.0,0.1358381502890173
0.21428571428571427,0.045454545454545456,0.0,0.0,0.0,1.0
0.26785714285714285,0.04878048780487805,0.0,0.0,0.0,1.0
0.32142857142857145,0.05263157894736842,0.0,0.0,0.0,1.0
0.375,0.0,0.0,0.0,0.0,1.0
0.42857142857142855,0.0,0.0,0.0,0.0,1.0
0.48214285714285715,0.0,0.0,0.0,0.0,1.0
0.5357142857142857,0.0,0.0,0.0,0.0,1.0
0.5892857142857143,0.0,0.0,0.0,0.0,1.0
0.6,0.0,0.0,0.0,0.0,1.0
