frac_removed,gcc_frac,V,Lambda,Rect,motif_drift
0.0,0.9130434782608695,0.5902527075812274,0.22472924187725632,0.18501805054151624,0.0
0.05434782608695652,0.896551724137931,0.6131147540983607,0.23060109289617486,0.15628415300546447,0.02873389753605181
0.10869565217391304,0.8658536585365854,0.598780487804878,0.23780487804878048,0.16341463414634147,0.021603416395174782
0.16304347826086957,0.8571428571428571,0.6188055908513341,0.2121982210927573,0.16899618805590852,0.028552883270106744
0.21739130434782608,0.8611111111111112,0.6477900552486188,0.18922651933701656,0.16298342541436464,0.05753734766739137
0.2717391304347826,0.8507462686567164,0.672945205479452,0.18493150684931506,0.1421232876712329,0.08269249789822462
0.32608695652173914,0.8387096774193549,0.6405353728489483,0.2045889101338432,0.15487571701720843,0.05028266526772095
0.3804347826086957,0.8245614035087719,0.6495327102803738,0.20327102803738317,0.14719626168224298,0.059280002699146433
0.43478260869565216,0.7692307692307693,0.6606217616580311,0.18393782383419688,0.15544041450777202,0.07036905407680369
0.4891304347826087,0.8085106382978723,0.6333333333333333,0.20606060606060606,0.1606060606060606,0.0430806257521059
0.5434782608695652,0.7857142857142857,0.6342412451361867,0.20233463035019456,0.16342412451361868,0.04398853755495934
0.5978260869565217,0.7027027027027027,0.5962732919254659,0.2360248447204969,0.16770186335403728,0.017316187187479
0.6,0.65625,0.6306306306306306,0.2072072072072072,0.16216216216216217,0.040377923049403214
