frac_removed,gcc_frac,V,Lambda,Rect,motif_drift
0.0,0.7333333333333333,0.9487179487179487,0.05128205128205128,0.0,0.0
0.06666666666666667,0.7142857142857143,0.9354838709677419,0.06451612903225806,0.0,0.013234077750206791
0.13333333333333333,0.6923076923076923,0.9166666666666666,0.08333333333333333,0.0,0.03205128205128205
0.2,0.6666666666666666,0.8888888888888888,0.1111111111111111,0.0,0.05982905982905983
0.26666666666666666,0.6363636363636364,0.8461538461538461,0.15384615384615385,0.0,0.10256410256410257
0.3333333333333333,0.6,0.9166666666666666,0.08333333333333333,0.0,0.03205128205128205
0.4,0.6666666666666666,1.0,0.0,0.0,0.0512820512820513
0.4666666666666667,0.625,1.0,0.0,0.0,0.0512820512820513
0.5333333333333333,0.5714285714285714,1.0,0.0,0.0,0.0512820512820513
0.6,0.6666666666666666,1.0,0.0,0.0,0.0512820512820513
