frac_removed,gcc_frac,V,Lambda,Rect,motif_drift
0.0,0.7,0.08,0.92,0.0,0.0
0.05,0.6842105263157895,0.0975609756097561,0.9024390243902439,0.0,0.017560975609756106
0.1,0.6666666666666666,0.12121212121212122,0.8787878787878788,0.0,0.041212121212121235
0.15,0.6470588235294118,0.15384615384615385,0.8461538461538461,0.0,0.07384615384615387
0.2,0.625,0.2,0.8,0.0,0.12
0.25,0.6,0.15789473684210525,0.8421052631578947,0.0,0.0778947368421053
0.3,0.5714285714285714,0.1111111111111111,0.8888888888888888,0.0,0.031111111111111152
0.35,0.5384615384615384,0.15384615384615385,0.8461538461538461,0.0,0.07384615384615387
0.4,0.5,0.2222222222222222,0.7777777777777778,0.0,0.14222222222222222
0.45,0.5454545454545454,0.2222222222222222,0.7777777777777778,0.0,0.14222222222222222
0.5,0.5,0.3333333333333333,0.6666666666666666,0.0,0.25333333333333335
0.55,0.5555555555555556,0.4,0.6,0.0,0.32000000000000006
0.6,0.5,0.6666666666666666,0.3333333333333333,0.0,0.5866666666666667
