frac_removed,gcc_frac,V,Lambda,Rect,motif_drift
0.0,1.0,0.48,0.45454545454545453,0.06545454545454546,0.0
0.058823529411764705,0.4583333333333333,0.3275862068965517,0.646551724137931,0.02586206896551724,0.19200626959247652
0.11764705882352941,0.3111111111111111,0.6842105263157895,0.2894736842105263,0.02631578947368421,0.20421052631578948
0.17647058823529413,0.11904761904761904,0.0,1.0,0.0,0.5454545454545454
0.23529411764705882,0.05128205128205128,0.0,0.0,0.0,1.0
0.29411764705882354,0.05555555555555555,0.0,0.0,0.0,1.0
0.35294117647058826,0.06060606060606061,0.0,0.0,0.0,1.0
0.4117647058823529,0.06666666666666667,0.0,0.0,0.0,1.0
0.47058823529411764,0.0,0.0,0.0,0.0,1.0
0.5294117647058824,0.0,0.0,0.0,0.0,1.0
0.5882352941176471,0.0,0.0,0.0,0.0,1.0
0.6,0.0,0.0,0.0,0.0,1.0
