frac_removed,gcc_frac,V,Lambda,Rect,motif_drift
0.0,1.0,0.3891675025075226,0.10117853560682045,0.5096539618856569,0.0
0.04938271604938271,1.0,0.37780935158873674,0.10384913459054508,0.5183415138207181,0.011358150918785836
0.09876543209876543,1.0,0.36839851555809305,0.1103339994290608,0.5212674850128461,0.020768986949429545
0.14814814814814814,1.0,0.3819010636501773,0.10839101806516968,0.509707918284653,0.007266438857345299
0.19753086419753085,1.0,0.3890329012961117,0.11505483549351944,0.4959122632103689,0.013876299886698952
0.24691358024691357,0.9508196721311475,0.3997326203208556,0.12112299465240642,0.47914438502673795,0.03050957685891898
0.2962962962962963,0.9473684210526315,0.39312457454050376,0.13716814159292035,0.4697072838665759,0.03994667801908105
0.345679012345679,0.9245283018867925,0.4269246603540552,0.11445039110745163,0.4586249485384932,0.05102901334716374
0.3950617283950617,0.8367346938775511,0.4508519003931848,0.12385321100917432,0.4252948885976409,0.08435907328801603
0.4444444444444444,0.8444444444444444,0.5158371040723982,0.1346153846153846,0.3495475113122172,0.16010645057343978
0.49382716049382713,0.8292682926829268,0.6046153846153847,0.10461538461538461,0.2907692307692308,0.2188847311164262
0.5432098765432098,0.6216216216216216,0.5848375451263538,0.13357400722021662,0.2815884476534296,0.22806551423222735
0.5925925925925926,0.5454545454545454,0.5977653631284916,0.1452513966480447,0.2569832402234637,0.25267072166219334
0.6,0.5517241379310345,0.6796875,0.109375,0.2109375,0.2987164618856569
