frac_removed,gcc_frac,V,Lambda,Rect,motif_drift
0.0,0.9534883720930233,0.7266666666666667,0.19,0.08333333333333333,0.0
0.046511627906976744,0.6585365853658537,0.5402298850574713,0.39080459770114945,0.06896551724137931,0.20080459770114945
0.09302325581395349,0.6410256410256411,0.4805194805194805,0.44155844155844154,0.07792207792207792,0.25155844155844154
0.13953488372093023,0.6216216216216216,0.5614035087719298,0.40350877192982454,0.03508771929824561,0.2135087719298246
0.18604651162790697,0.6285714285714286,0.5208333333333334,0.4583333333333333,0.020833333333333332,0.2683333333333333
0.23255813953488372,0.6060606060606061,0.5263157894736842,0.4473684210526316,0.02631578947368421,0.2573684210526316
0.27906976744186046,0.6129032258064516,0.5,0.4722222222222222,0.027777777777777776,0.28222222222222226
0.32558139534883723,0.5517241379310345,0.6071428571428571,0.35714285714285715,0.03571428571428571,0.16714285714285718
0.37209302325581395,0.5555555555555556,0.7619047619047619,0.23809523809523808,0.0,0.0833333333333333
0.4186046511627907,0.6,0.7619047619047619,0.23809523809523808,0.0,0.0833333333333333
0.46511627906976744,0.34782608695652173,0.8333333333333334,0.16666666666666666,0.0,0.10666666666666669
0.5116279069767442,0.3333333333333333,0.8,0.2,0.0,0.08333333333333333
0.5581395348837209,0.21052631578947367,0.6666666666666666,0.3333333333333333,0.0,0.14333333333333337
0.6,0.23529411764705882,0.6666666666666666,0.3333333333333333,0.0,0.14333333333333337
