frac_removed,gcc_frac,V,Lambda,Rect,motif_drift
0.0,1.0,0.18629687072347415,0.38253808959036584,0.43116503968616005,0.0
0.051470588235294115,0.9844961240310077,0.18127250900360145,0.40063298046491325,0.41809451053148533,0.01809489087454741
0.10294117647058823,0.9836065573770492,0.1837831522374109,0.39186820890290924,0.4243486388596799,0.009330119312543406
0.15441176470588236,0.9826086956521739,0.1992357359335881,0.3767294768744235,0.4240347871919884,0.012938865210113976
0.20588235294117646,0.9722222222222222,0.2161296400979838,0.4053137365743358,0.3785566233276804,0.05260841635847961
0.25735294117647056,0.9504950495049505,0.2275808133472367,0.43222106360792495,0.3401981230448384,0.09096691664132167
0.3088235294117647,0.9468085106382979,0.22145328719723184,0.46366782006920415,0.314878892733564,0.11628614695259602
0.3602941176470588,0.9540229885057471,0.2257510729613734,0.4699570815450644,0.30429184549356225,0.1268731941925978
0.4117647058823529,0.9375,0.22551020408163266,0.47806122448979593,0.29642857142857143,0.13473646825758862
0.4632352941176471,0.9041095890410958,0.23537906137184114,0.5010830324909747,0.26353790613718414,0.1676271335489759
0.5147058823529411,0.8181818181818182,0.25273010920436817,0.5787831513260531,0.1684867394695788,0.26267830021658123
0.5661764705882353,0.8305084745762712,0.21212121212121213,0.6736596736596736,0.11421911421911422,0.3169459254670458
0.6,0.8461538461538461,0.2222222222222222,0.6754385964912281,0.1023391812865497,0.3288258583996103
