frac_removed,gcc_frac,V,Lambda,Rect,motif_drift
0.0,1.0,0.5477707006369427,0.3885350318471338,0.06369426751592357,0.0
0.05263157894736842,0.4444444444444444,0.4931506849315068,0.4520547945205479,0.0547945205479452,0.06351976267341417
0.10526315789473684,0.2647058823529412,0.9285714285714286,0.07142857142857142,0.0,0.38080072793448594
0.15789473684210525,0.15625,0.8333333333333334,0.16666666666666666,0.0,0.2855626326963907
0.21052631578947367,0.1,1.0,0.0,0.0,0.45222929936305734
0.2631578947368421,0.07142857142857142,0.0,0.0,0.0,1.0
0.3157894736842105,0.07692307692307693,0.0,0.0,0.0,1.0
0.3684210526315789,0.08333333333333333,0.0,0.0,0.0,1.0
0.42105263157894735,0.09090909090909091,0.0,0.0,0.0,1.0
0.47368421052631576,0.1,0.0,0.0,0.0,1.0
0.5263157894736842,0.1111111111111111,0.0,0.0,0.0,1.0
0.5789473684210527,0.0,0.0,0.0,0.0,1.0
0.6,0.0,0.0,0.0,0.0,1.0
