frac_removed,gcc_frac,V,Lambda,Rect,motif_drift
0.0,1.0,0.28322440087145967,0.5381263616557734,0.1786492374727669,0.0
0.043478260869565216,0.9772727272727273,0.2791762013729977,0.5354691075514875,0.1853546910755149,0.006705453602747963
0.08695652173913043,0.9285714285714286,0.3037249283667622,0.5358166189111748,0.16045845272206305,0.020500527495302484
0.13043478260869565,0.775,0.38967136150234744,0.4647887323943662,0.14553990610328638,0.10644696063088777
0.17391304347826086,0.7368421052631579,0.45081967213114754,0.48360655737704916,0.06557377049180328,0.16759527125968787
0.21739130434782608,0.75,0.43119266055045874,0.5137614678899083,0.05504587155963303,0.14796825967899904
0.2608695652173913,0.7058823529411765,0.3888888888888889,0.5666666666666667,0.044444444444444446,0.13420479302832244
0.30434782608695654,0.71875,0.36046511627906974,0.5930232558139535,0.046511627906976744,0.13213760956579018
0.34782608695652173,0.7,0.34177215189873417,0.620253164556962,0.0379746835443038,0.1406745539284631
0.391304347826087,0.5714285714285714,0.29310344827586204,0.6724137931034483,0.034482758620689655,0.14416647885207723
0.43478260869565216,0.34615384615384615,0.7692307692307693,0.23076923076923078,0.0,0.48600636835930955
0.4782608695652174,0.375,0.7692307692307693,0.23076923076923078,0.0,0.48600636835930955
0.5217391304347826,0.36363636363636365,0.8333333333333334,0.16666666666666666,0.0,0.5501089324618738
0.5652173913043478,0.35,0.75,0.25,0.0,0.4667755991285403
0.6,0.3888888888888889,0.75,0.25,0.0,0.4667755991285403
