frac_removed,gcc_frac,V,Lambda,Rect,motif_drift
0.0,0.8571428571428571,0.7741935483870968,0.16129032258064516,0.06451612903225806,0.0
0.07142857142857142,0.6153846153846154,0.9,0.1,0.0,0.12580645161290324
0.14285714285714285,0.3333333333333333,1.0,0.0,0.0,0.22580645161290322
0.21428571428571427,0.18181818181818182,0.0,0.0,0.0,1.0
0.2857142857142857,0.0,0.0,0.0,0.0,1.0
0.35714285714285715,0.0,0.0,0.0,0.0,1.0
0.42857142857142855,0.0,0.0,0.0,0.0,1.0
0.5,0.0,0.0,0.0,0.0,1.0
0.5714285714285714,0.0,0.0,0.0,0.0,1.0
0.6,0.0,0.0,0.0,0.0,1.0
