frac_removed,gcc_frac,V,Lambda,Rect,motif_drift
0.0,1.0,0.3891675025075226,0.10117853560682045,0.5096539618856569,0.0
0.04938271604938271,0.7662337662337663,0.49752720079129575,0.13550939663699307,0.3669634025717112,0.14269055931394578
0.09876543209876543,0.5068493150684932,0.6638176638176638,0.17094017094017094,0.16524216524216523,0.34441179664349175
0.14814814814814814,0.2028985507246377,0.8055555555555556,0.1388888888888889,0.05555555555555555,0.4540984063301014
0.19753086419753085,0.06153846153846154,0.4,0.4,0.2,0.30965396188565697
0.24691358024691357,0.0,0.0,0.0,0.0,1.0
0.2962962962962963,0.0,0.0,0.0,0.0,1.0
0.345679012345679,0.0,0.0,0.0,0.0,1.0
0.3950617283950617,0.0,0.0,0.0,0.0,1.0
0.4444444444444444,0.0,0.0,0.0,0.0,1.0
0.49382716049382713,0.0,0.0,0.0,0.0,1.0
0.5432098765432098,0.0,0.0,0.0,0.0,1.0
0.5925925925925926,0.0,0.0,0.0,0.0,1.0
0.6,0.0,0.0,0.0,0.0,1.0
