frac_removed,gcc_frac,V,Lambda,Rect,motif_drift
0.0,0.8636363636363636,0.8809523809523809,0.07539682539682539,0.04365079365079365,0.0
0.045454545454545456,0.4523809523809524,0.8913043478260869,0.10869565217391304,0.0,0.04365079365079364
0.09090909090909091,0.125,0.6666666666666666,0.3333333333333333,0.0,0.25793650793650796
0.13636363636363635,0.10526315789473684,0.5,0.5,0.0,0.4246031746031746
0.18181818181818182,0.05555555555555555,0.0,0.0,0.0,1.0
0.22727272727272727,0.058823529411764705,0.0,0.0,0.0,1.0
0.2727272727272727,0.0625,0.0,0.0,0.0,1.0
0.3181818181818182,0.0,0.0,0.0,0.0,1.0
0.36363636363636365,0.0,0.0,0.0,0.0,1.0
0.4090909090909091,0.0,0.0,0.0,0.0,1.0
0.45454545454545453,0.0,0.0,0.0,0.0,1.0
0.5,0.0,0.0,0.0,0.0,1.0
0.5454545454545454,0.0,0.0,0.0,0.0,1.0
0.5909090909090909,0.0,0.0,0.0,0.0,1.0
0.6,0.0,0.0,0.0,0.0,1.0
