frac_removed,gcc_frac,V,Lambda,Rect,motif_drift
0.0,1.0,0.639871382636656,0.26366559485530544,0.09646302250803858,0.0
0.05263157894736842,0.6111111111111112,0.32075471698113206,0.6415094339622641,0.03773584905660377,0.3778438391069588
0.10526315789473684,0.2647058823529412,0.2,0.8,0.0,0.5363344051446945
0.15789473684210525,0.125,0.0,1.0,0.0,0.7363344051446945
0.21052631578947367,0.06666666666666667,0.0,0.0,0.0,1.0
0.2631578947368421,0.07142857142857142,0.0,0.0,0.0,1.0
0.3157894736842105,0.07692307692307693,0.0,0.0,0.0,1.0
0.3684210526315789,0.0,0.0,0.0,0.0,1.0
0.42105263157894735,0.0,0.0,0.0,0.0,1.0
0.47368421052631576,0.0,0.0,0.0,0.0,1.0
0.5263157894736842,0.0,0.0,0.0,0.0,1.0
0.5789473684210527,0.0,0.0,0.0,0.0,1.0
0.6,0.0,0.0,0.0,0.0,1.0
