frac_removed,gcc_frac,V,Lambda,Rect,motif_drift
0.0,1.0,0.28322440087145967,0.5381263616557734,0.1786492374727669,0.0
0.043478260869565216,0.75,0.42011834319526625,0.46153846153846156,0.11834319526627218,0.13689394232380658
0.08695652173913043,0.5952380952380952,0.37662337662337664,0.5324675324675324,0.09090909090909091,0.09339897575191698
0.13043478260869565,0.325,0.5161290322580645,0.45161290322580644,0.03225806451612903,0.23290463138660483
0.17391304347826086,0.15789473684210525,0.4444444444444444,0.5555555555555556,0.0,0.1786492374727669
0.21739130434782608,0.1388888888888889,0.3333333333333333,0.6666666666666666,0.0,0.1786492374727669
0.2608695652173913,0.058823529411764705,0.0,0.0,0.0,1.0
0.30434782608695654,0.0625,0.0,0.0,0.0,1.0
0.34782608695652173,0.06666666666666667,0.0,0.0,0.0,1.0
0.391304347826087,0.07142857142857142,0.0,0.0,0.0,1.0
0.43478260869565216,0.07692307692307693,0.0,0.0,0.0,1.0
0.4782608695652174,0.08333333333333333,0.0,0.0,0.0,1.0
0.5217391304347826,0.09090909090909091,0.0,0.0,0.0,1.0
0.5652173913043478,0.0,0.0,0.0,0.0,1.0
0.6,0.0,0.0,0.0,0.0,1.0
