frac_removed,gcc_frac,V,Lambda,Rect,motif_drift
0.0,1.0,0.7115384615384616,0.17307692307692307,0.11538461538461539,0.0
0.058823529411764705,1.0,0.7058823529411765,0.17647058823529413,0.11764705882352941,0.005656108597285062
0.11764705882352941,1.0,0.7027027027027027,0.21621621621621623,0.08108108108108109,0.04313929313929314
0.17647058823529413,1.0,0.6666666666666666,0.24242424242424243,0.09090909090909091,0.06934731934731939
0.23529411764705882,1.0,0.7096774193548387,0.1935483870967742,0.0967741935483871,0.020471464019851116
0.29411764705882354,0.9166666666666666,0.8888888888888888,0.1111111111111111,0.0,0.17735042735042733
0.35294117647058826,0.8181818181818182,0.9230769230769231,0.07692307692307693,0.0,0.21153846153846156
0.4117647058823529,0.8,0.9,0.1,0.0,0.18846153846153846
0.47058823529411764,0.8888888888888888,0.9,0.1,0.0,0.18846153846153846
0.5294117647058824,0.875,0.875,0.125,0.0,0.16346153846153844
0.5882352941176471,0.7142857142857143,1.0,0.0,0.0,0.28846153846153844
0.6,0.6666666666666666,1.0,0.0,0.0,0.28846153846153844
