frac_removed,gcc_frac,V,Lambda,Rect,motif_drift
0.0,1.0,0.25733333333333336,0.5306666666666666,0.212,0.0
0.047619047619047616,0.8666666666666667,0.42934782608695654,0.5108695652173914,0.059782608695652176,0.17201449275362313
0.09523809523809523,0.3508771929824561,0.4827586206896552,0.47126436781609193,0.04597701149425287,0.22542528735632184
0.14285714285714285,0.16666666666666666,0.5,0.5,0.0,0.24266666666666664
0.19047619047619047,0.13725490196078433,0.5,0.5,0.0,0.24266666666666664
0.23809523809523808,0.0625,1.0,0.0,0.0,0.7426666666666666
0.2857142857142857,0.044444444444444446,0.0,0.0,0.0,1.0
0.3333333333333333,0.047619047619047616,0.0,0.0,0.0,1.0
0.38095238095238093,0.05128205128205128,0.0,0.0,0.0,1.0
0.42857142857142855,0.0,0.0,0.0,0.0,1.0
0.47619047619047616,0.0,0.0,0.0,0.0,1.0
0.5238095238095238,0.0,0.0,0.0,0.0,1.0
0.5714285714285714,0.0,0.0,0.0,0.0,1.0
0.6,0.0,0.0,0.0,0.0,1.0
