frac_removed,gcc_frac,V,Lambda,Rect,motif_drift
0.0,0.9393939393939394,0.48717948717948717,0.41025641025641024,0.10256410256410256,0.0
0.06060606060606061,0.45161290322580644,0.45454545454545453,0.43636363636363634,0.10909090909090909,0.03263403263403263
0.12121212121212122,0.3793103448275862,0.45,0.425,0.125,0.03717948717948717
0.18181818181818182,0.25925925925925924,0.5454545454545454,0.45454545454545453,0.0,0.10256410256410255
0.24242424242424243,0.12,1.0,0.0,0.0,0.5128205128205128
0.30303030303030304,0.08695652173913043,0.0,0.0,0.0,1.0
0.36363636363636365,0.09523809523809523,0.0,0.0,0.0,1.0
0.42424242424242425,0.10526315789473684,0.0,0.0,0.0,1.0
0.48484848484848486,0.11764705882352941,0.0,0.0,0.0,1.0
0.5454545454545454,0.13333333333333333,0.0,0.0,0.0,1.0
0.6,0.0,0.0,0.0,0.0,1.0
