frac_removed,gcc_frac,V,Lambda,Rect,motif_drift
0.0,1.0,0.21870794078061911,0.4163862718707941,0.3649057873485868,0.0
0.05357142857142857,0.6698113207547169,0.3952254641909814,0.3253757736516357,0.27939876215738285,0.1765175234103623
0.10714285714285714,0.48,0.44672131147540983,0.4057377049180328,0.14754098360655737,0.22801337069479072
0.16071428571428573,0.2765957446808511,0.5072463768115942,0.43478260869565216,0.057971014492753624,0.3069347728558332
0.21428571428571427,0.06818181818181818,0.5333333333333333,0.4666666666666667,0.0,0.3649057873485868
0.26785714285714285,0.036585365853658534,0.0,1.0,0.0,0.583613728129206
0.32142857142857145,0.02631578947368421,0.0,0.0,0.0,1.0
0.375,0.02857142857142857,0.0,0.0,0.0,1.0
0.42857142857142855,0.03125,0.0,0.0,0.0,1.0
0.48214285714285715,0.034482758620689655,0.0,0.0,0.0,1.0
0.5357142857142857,0.038461538461538464,0.0,0.0,0.0,1.0
0.5892857142857143,0.043478260869565216,0.0,0.0,0.0,1.0
0.6,0.05,0.0,0.0,0.0,1.0
