frac_removed,gcc_frac,V,Lambda,Rect,motif_drift
0.0,1.0,0.2680722891566265,0.5070281124497992,0.2248995983935743,0.0
0.04918032786885246,0.7241379310344828,0.43521594684385384,0.3853820598006645,0.17940199335548174,0.16714365768722728
0.09836065573770492,0.5454545454545454,0.42735042735042733,0.48717948717948717,0.08547008547008547,0.15927813819380082
0.14754098360655737,0.40384615384615385,0.36585365853658536,0.5609756097560976,0.07317073170731707,0.15172886668625726
0.19672131147540983,0.22448979591836735,0.38461538461538464,0.6153846153846154,0.0,0.22489959839357432
0.2459016393442623,0.06521739130434782,0.0,1.0,0.0,0.4929718875502008
0.29508196721311475,0.046511627906976744,0.0,0.0,0.0,1.0
0.3442622950819672,0.05,0.0,0.0,0.0,1.0
0.39344262295081966,0.0,0.0,0.0,0.0,1.0
0.4426229508196721,0.0,0.0,0.0,0.0,1.0
0.4918032786885246,0.0,0.0,0.0,0.0,1.0
0.5409836065573771,0.0,0.0,0.0,0.0,1.0
0.5901639344262295,0.0,0.0,0.0,0.0,1.0
0.6,0.0,0.0,0.0,0.0,1.0
