frac_removed,gcc_frac,V,Lambda,Rect,motif_drift
0.0,0.9655172413793104,0.5056360708534622,0.2689210950080515,0.22544283413848631,0.0
0.05172413793103448,0.6363636363636364,0.49504950495049505,0.3712871287128713,0.13366336633663367,0.10236603370481978
0.10344827586206896,0.5384615384615384,0.5384615384615384,0.38461538461538464,0.07692307692307693,0.1485197572154094
0.15517241379310345,0.2857142857142857,0.6363636363636364,0.36363636363636365,0.0,0.22544283413848631
0.20689655172413793,0.10869565217391304,0.625,0.375,0.0,0.22544283413848631
0.25862068965517243,0.09302325581395349,0.6666666666666666,0.3333333333333333,0.0,0.2254428341384863
0.3103448275862069,0.05,0.0,0.0,0.0,1.0
0.3620689655172414,0.0,0.0,0.0,0.0,1.0
0.41379310344827586,0.0,0.0,0.0,0.0,1.0
0.46551724137931033,0.0,0.0,0.0,0.0,1.0
0.5172413793103449,0.0,0.0,0.0,0.0,1.0
0.5689655172413793,0.0,0.0,0.0,0.0,1.0
0.6,0.0,0.0,0.0,0.0,1.0
