frac_removed,gcc_frac,V,Lambda,Rect,motif_drift
0.0,0.88,0.5839793281653747,0.25839793281653745,0.15762273901808785,0.0
0.04,0.8333333333333334,0.5941558441558441,0.2532467532467532,0.1525974025974026,0.010176515990469455
0.08,0.8478260869565217,0.5833333333333334,0.26,0.15666666666666668,0.0016020671834625216
0.12,0.8409090909090909,0.6131687242798354,0.25102880658436216,0.13580246913580246,0.029189396114460683
0.16,0.8095238095238095,0.6056338028169014,0.25821596244131456,0.13615023474178403,0.0216544746515267
0.2,0.825,0.6231884057971014,0.23671497584541062,0.14009661835748793,0.03920907763172675
0.24,0.8157894736842105,0.6256684491978609,0.22994652406417113,0.1443850267379679,0.04168912103248625
0.28,0.8055555555555556,0.6986301369863014,0.1917808219178082,0.1095890410958904,0.1146508088209267
0.32,0.7941176470588235,0.6666666666666666,0.21212121212121213,0.12121212121212122,0.08268733850129195
0.36,0.71875,0.6956521739130435,0.1956521739130435,0.10869565217391304,0.1116728457476688
0.4,0.7333333333333333,0.7333333333333333,0.2,0.06666666666666667,0.1493540051679586
0.44,0.5357142857142857,0.8,0.15,0.05,0.2160206718346253
0.48,0.5384615384615384,0.875,0.09375,0.03125,0.2910206718346254
0.52,0.25,1.0,0.0,0.0,0.4160206718346254
0.56,0.2727272727272727,1.0,0.0,0.0,0.4160206718346254
0.6,0.25,1.0,0.0,0.0,0.4160206718346254
