frac_removed,gcc_frac,V,Lambda,Rect,motif_drift
0.0,0.9047619047619048,0.09859154929577464,0.8591549295774648,0.04225352112676056,0.0
0.047619047619047616,0.55,0.15789473684210525,0.8421052631578947,0.0,0.05930318754633063
0.09523809523809523,0.21052631578947367,0.5,0.5,0.0,0.4014084507042254
0.14285714285714285,0.1111111111111111,0.0,0.0,0.0,1.0
0.19047619047619047,0.11764705882352941,0.0,0.0,0.0,1.0
0.23809523809523808,0.125,0.0,0.0,0.0,1.0
0.2857142857142857,0.13333333333333333,0.0,0.0,0.0,1.0
0.3333333333333333,0.14285714285714285,0.0,0.0,0.0,1.0
0.38095238095238093,0.15384615384615385,0.0,0.0,0.0,1.0
0.42857142857142855,0.16666666666666666,0.0,0.0,0.0,1.0
0.47619047619047616,0.0,0.0,0.0,0.0,1.0
0.5238095238095238,0.0,0.0,0.0,0.0,1.0
0.5714285714285714,0.0,0.0,0.0,0.0,1.0
0.6,0.0,0.0,0.0,0.0,1.0
