frac_removed,gcc_frac,V,Lambda,Rect,motif_drift
0.0,1.0,0.2697947214076246,0.4731182795698925,0.2570869990224829,0.0
0.04918032786885246,0.8448275862068966,0.36742424242424243,0.5454545454545454,0.08712121212121213,0.16996578690127073
0.09836065573770492,0.6363636363636364,0.5342465753424658,0.4520547945205479,0.0136986301369863,0.26445185393484116
0.14754098360655737,0.3269230769230769,0.4583333333333333,0.5416666666666666,0.0,0.25708699902248294
0.19672131147540983,0.10204081632653061,0.5454545454545454,0.45454545454545453,0.0,0.2756598240469208
0.2459016393442623,0.08695652173913043,0.8,0.2,0.0,0.5302052785923754
0.29508196721311475,0.06976744186046512,1.0,0.0,0.0,0.7302052785923754
0.3442622950819672,0.05,0.0,0.0,0.0,1.0
0.39344262295081966,0.05405405405405406,0.0,0.0,0.0,1.0
0.4426229508196721,0.058823529411764705,0.0,0.0,0.0,1.0
0.4918032786885246,0.06451612903225806,0.0,0.0,0.0,1.0
0.5409836065573771,0.07142857142857142,0.0,0.0,0.0,1.0
0.5901639344262295,0.0,0.0,0.0,0.0,1.0
0.6,0.0,0.0,0.0,0.0,1.0
