frac_removed,gcc_frac,V,Lambda,Rect,motif_drift
0.0,0.8108108108108109,0.676056338028169,0.28169014084507044,0.04225352112676056,0.0
0.05405405405405406,0.8571428571428571,0.6714285714285714,0.2857142857142857,0.04285714285714286,0.004627766599597593
0.10810810810810811,0.8787878787878788,0.7301587301587301,0.23809523809523808,0.031746031746031744,0.054102392130561144
0.16216216216216217,0.6129032258064516,0.8,0.17777777777777778,0.022222222222222223,0.12394366197183102
0.21621621621621623,0.4827586206896552,0.8108108108108109,0.16216216216216217,0.02702702702702703,0.13475447278264183
0.2702702702702703,0.48148148148148145,0.78125,0.1875,0.03125,0.105193661971831
0.32432432432432434,0.48,0.7619047619047619,0.23809523809523808,0.0,0.08584842387659289
0.3783783783783784,0.4782608695652174,0.7368421052631579,0.2631578947368421,0.0,0.06078576723498888
0.43243243243243246,0.5238095238095238,0.6875,0.3125,0.0,0.04225352112676056
0.4864864864864865,0.5263157894736842,0.7333333333333333,0.26666666666666666,0.0,0.05727699530516431
0.5405405405405406,0.5882352941176471,0.6666666666666666,0.3333333333333333,0.0,0.051643192488262914
0.5945945945945946,0.3333333333333333,0.75,0.25,0.0,0.073943661971831
0.6,0.38461538461538464,0.75,0.25,0.0,0.073943661971831
