frac_removed,gcc_frac,V,Lambda,Rect,motif_drift
0.0,1.0,0.25,0.75,0.0,0.0
0.09090909090909091,1.0,0.16666666666666666,0.8333333333333334,0.0,0.08333333333333336
0.18181818181818182,1.0,0.23076923076923078,0.7692307692307693,0.0,0.019230769230769246
0.2727272727272727,1.0,0.3333333333333333,0.6666666666666666,0.0,0.08333333333333336
0.36363636363636365,1.0,0.25,0.75,0.0,0.0
0.45454545454545453,0.8333333333333334,0.25,0.75,0.0,0.0
0.5454545454545454,0.6,0.0,1.0,0.0,0.25
0.6,0.75,0.0,1.0,0.0,0.25
