frac_removed,gcc_frac,V,Lambda,Rect,motif_drift
0.0,0.9545454545454546,0.24456521739130435,0.6847826086956522,0.07065217391304347,0.0
0.045454545454545456,0.8095238095238095,0.27522935779816515,0.6880733944954128,0.03669724770642202,0.03395492620662143
0.09090909090909091,0.8,0.23300970873786409,0.7281553398058253,0.038834951456310676,0.04337273111017305
0.13636363636363635,0.8157894736842105,0.22549019607843138,0.7352941176470589,0.0392156862745098,0.05051150895140665
0.18181818181818182,0.7777777777777778,0.2247191011235955,0.7415730337078652,0.033707865168539325,0.05679042501221299
0.22727272727272727,0.7058823529411765,0.21176470588235294,0.7529411764705882,0.03529411764705882,0.06815856777493604
0.2727272727272727,0.6875,0.2647058823529412,0.6911764705882353,0.04411764705882353,0.026534526854219916
0.3181818181818182,0.5333333333333333,0.3548387096774194,0.6129032258064516,0.03225806451612903,0.11027349228611502
0.36363636363636365,0.5357142857142857,0.4230769230769231,0.5384615384615384,0.038461538461538464,0.17851170568561875
0.4090909090909091,0.4230769230769231,0.5333333333333333,0.4666666666666667,0.0,0.288768115942029
0.45454545454545453,0.4166666666666667,0.46153846153846156,0.5384615384615384,0.0,0.21697324414715724
0.5,0.45454545454545453,0.4166666666666667,0.5833333333333334,0.0,0.1721014492753623
0.5454545454545454,0.45,0.5555555555555556,0.4444444444444444,0.0,0.31099033816425126
0.5909090909090909,0.4444444444444444,0.5,0.5,0.0,0.2554347826086957
0.6,0.375,0.4,0.6,0.0,0.1554347826086957
