Id,Country,Locality,Bioregion,Latitude,Longitude,Type
Fabales (Cap de Creus Natural Park) (Cap de Creus Natural Park),Spain,Cap de Creus Natural Park,Mediterranean,42.32,3.305,Plant
Asterales (Cap de Creus Natural Park) (Cap de Creus Natural Park),Spain,Cap de Creus Natural Park,Mediterranean,42.319,3.303,Plant
Malvales (Cap de Creus Natural Park) (Cap de Creus Natural Park),Spain,Cap de Creus Natural Park,Mediterranean,42.319,3.303,Plant
Caryophyllales (Cap de Creus Natural Park) (Cap de Creus Natural Park),Spain,Cap de Creus Natural Park,Mediterranean,42.319,3.303,Plant
Lamiales (Cap de Creus Natural Park) (Cap de Creus Natural Park),Spain,Cap de Creus Natural Park,Mediterranean,42.319,3.303,Plant
Asterales (Cap de Creus Natural Park) (Cap de Creus Natural Park),Spain,Cap de Creus Natural Park,Mediterranean,42.398,3.147,Plant
Apiales (Cap de Creus Natural Park) (Cap de Creus Natural Park),Spain,Cap de Creus Natural Park,Mediterranean,42.398,3.147,Plant
Dipsacales (Cap de Creus Natural Park) (Cap de Creus Natural Park),Spain,Cap de Creus Natural Park,Mediterranean,42.398,3.147,Plant
Solanales (Cap de Creus Natural Park) (Cap de Creus Natural Park),Spain,Cap de Creus Natural Park,Mediterranean,42.398,3.147,Plant
Asterales (Cap de Creus Natural Park) (Cap de Creus Natural Park),Spain,Cap de Creus Natural Park,Mediterranean,42.398,3.15,Plant
Caryophyllales (Cap de Creus Natural Park) (Cap de Creus Natural Park),Spain,Cap de Creus Natural Park,Mediterranean,42.398,3.15,Plant
Apiales (Cap de Creus Natural Park) (Cap de Creus Natural Park),Spain,Cap de Creus Natural Park,Mediterranean,42.398,3.15,Plant
Dipsacales (Cap de Creus Natural Park) (Cap de Creus Natural Park),Spain,Cap de Creus Natural Park,Mediterranean,42.398,3.15,Plant
Saxifragales (Cap de Creus Natural Park) (Cap de Creus Natural Park),Spain,Cap de Creus Natural Park,Mediterranean,42.398,3.15,Plant
Asterales (Cap de Creus Natural Park) (Cap de Creus Natural Park),Spain,Cap de Creus Natural Park,Mediterranean,42.301,3.229,Plant
Saxifragales (Cap de Creus Natural Park) (Cap de Creus Natural Park),Spain,Cap de Creus Natural Park,Mediterranean,42.301,3.229,Plant
Apiales (Cap de Creus Natural Park) (Cap de Creus Natural Park),Spain,Cap de Creus Natural Park,Mediterranean,42.301,3.229,Plant
Sapindales (Cap de Creus Natural Park) (Cap de Creus Natural Park),Spain,Cap de Creus Natural Park,Mediterranean,42.301,3.229,Plant
Malvales (Cap de Creus Natural Park) (Cap de Creus Natural Park),Spain,Cap de Creus Natural Park,Mediterranean,42.301,3.229,Plant
Dipsacales (Cap de Creus Natural Park) (Cap de Creus Natural Park),Spain,Cap de Creus Natural Park,Mediterranean,42.301,3.229,Plant
Fabales (Cap de Creus Natural Park) (Cap de Creus Natural Park),Spain,Cap de Creus Natural Park,Mediterranean,42.301,3.229,Plant
Caryophyllales (Cap de Creus Natural Park) (Cap de Creus Natural Park),Spain,Cap de Creus Natural Park,Mediterranean,42.3,3.231,Plant
Sapindales (Cap de Creus Natural Park) (Cap de Creus Natural Park),Spain,Cap de Creus Natural Park,Mediterranean,42.3,3.231,Plant
Saxifragales (Cap de Creus Natural Park) (Cap de Creus Natural Park),Spain,Cap de Creus Natural Park,Mediterranean,42.3,3.231,Plant
Apiales (Cap de Creus Natural Park) (Cap de Creus Natural Park),Spain,Cap de Creus Natural Park,Mediterranean,42.3,3.231,Plant
Fabales (Cap de Creus Natural Park) (Cap de Creus Natural Park),Spain,Cap de Creus Natural Park,Mediterranean,42.3,3.231,Plant
Asterales (Cap de Creus Natural Park) (Cap de Creus Natural Park),Spain,Cap de Creus Natural Park,Mediterranean,42.3,3.231,Plant
Malpighiales (Cap de Creus Natural Park) (Cap de Creus Natural Park),Spain,Cap de Creus Natural Park,Mediterranean,42.3,3.231,Plant
Malvales (Chios) (Chios),Greece,Chios,Mediterranean,38.2735,26.0444,Plant
Asterales (Chios) (Chios),Greece,Chios,Mediterranean,38.2735,26.0444,Plant
Lamiales (Chios) (Chios),Greece,Chios,Mediterranean,38.2735,26.0444,Plant
Fabales (Chios) (Chios),Greece,Chios,Mediterranean,38.2735,26.0444,Plant
Malpighiales (Chios) (Chios),Greece,Chios,Mediterranean,38.2735,26.0444,Plant
Solanales (Chios) (Chios),Greece,Chios,Mediterranean,38.2735,26.0444,Plant
Apiales (Chios) (Chios),Greece,Chios,Mediterranean,38.2735,26.0444,Plant
Lamiales (Chios) (Chios),Greece,Chios,Mediterranean,38.2041,26.0221,Plant
Fabales (Chios) (Chios),Greece,Chios,Mediterranean,38.2041,26.0221,Plant
Malvales (Chios) (Chios),Greece,Chios,Mediterranean,38.2041,26.0221,Plant
Asterales (Chios) (Chios),Greece,Chios,Mediterranean,38.2041,26.0221,Plant
Apiales (Chios) (Chios),Greece,Chios,Mediterranean,38.2041,26.0221,Plant
Solanales (Chios) (Chios),Greece,Chios,Mediterranean,38.2041,26.0221,Plant
Asterales (Chios) (Chios),Greece,Chios,Mediterranean,38.2155,26.1016,Plant
Apiales (Chios) (Chios),Greece,Chios,Mediterranean,38.2155,26.1016,Plant
Fabales (Chios) (Chios),Greece,Chios,Mediterranean,38.2155,26.1016,Plant
Lamiales (Chios) (Chios),Greece,Chios,Mediterranean,38.2155,26.1016,Plant
Ranunculales (Chios) (Chios),Greece,Chios,Mediterranean,38.2155,26.1016,Plant
Asparagales (Chios) (Chios),Greece,Chios,Mediterranean,38.2155,26.1016,Plant
Malvales (Chios) (Chios),Greece,Chios,Mediterranean,38.2155,26.1016,Plant
Brassicales (Chios) (Chios),Greece,Chios,Mediterranean,38.2155,26.1016,Plant
Malvales (Chios) (Chios),Greece,Chios,Mediterranean,38.208,25.9283,Plant
Asparagales (Chios) (Chios),Greece,Chios,Mediterranean,38.208,25.9283,Plant
Malpighiales (Chios) (Chios),Greece,Chios,Mediterranean,38.208,25.9283,Plant
Lamiales (Chios) (Chios),Greece,Chios,Mediterranean,38.208,25.9283,Plant
Saxifragales (Chios) (Chios),Greece,Chios,Mediterranean,38.208,25.9283,Plant
Asterales (Chios) (Chios),Greece,Chios,Mediterranean,38.208,25.9283,Plant
Gentianales (Chios) (Chios),Greece,Chios,Mediterranean,38.208,25.9283,Plant
Apiales (Chios) (Chios),Greece,Chios,Mediterranean,38.2557,26.0866,Plant
Fabales (Chios) (Chios),Greece,Chios,Mediterranean,38.2557,26.0866,Plant
Asparagales (Chios) (Chios),Greece,Chios,Mediterranean,38.2557,26.0866,Plant
Asterales (Chios) (Chios),Greece,Chios,Mediterranean,38.2557,26.0866,Plant
Lamiales (Chios) (Chios),Greece,Chios,Mediterranean,38.2557,26.0866,Plant
Boraginales (Chios) (Chios),Greece,Chios,Mediterranean,38.2557,26.0866,Plant
Brassicales (Chios) (Chios),Greece,Chios,Mediterranean,38.2557,26.0866,Plant
Malvales (Chios) (Chios),Greece,Chios,Mediterranean,38.2557,26.0866,Plant
Apiales (Chios) (Chios),Greece,Chios,Mediterranean,38.2762,26.0163,Plant
Asterales (Chios) (Chios),Greece,Chios,Mediterranean,38.2762,26.0163,Plant
Malvales (Chios) (Chios),Greece,Chios,Mediterranean,38.2762,26.0163,Plant
Lamiales (Chios) (Chios),Greece,Chios,Mediterranean,38.2762,26.0163,Plant
Fabales (Chios) (Chios),Greece,Chios,Mediterranean,38.2762,26.0163,Plant
Dipsacales (Chios) (Chios),Greece,Chios,Mediterranean,38.2762,26.0163,Plant
Malpighiales (Chios) (Chios),Greece,Chios,Mediterranean,38.2762,26.0163,Plant
Brassicales (Chios) (Chios),Greece,Chios,Mediterranean,38.2762,26.0163,Plant
Gentianales (Chios) (Chios),Greece,Chios,Mediterranean,38.2762,26.0163,Plant
Geraniales (Spiennes) (Spiennes),Belgium,Spiennes,Atlantic,50.4214,3.9859,Plant
Rosales (Spiennes) (Spiennes),Belgium,Spiennes,Atlantic,50.4214,3.9859,Plant
Lamiales (Spiennes) (Spiennes),Belgium,Spiennes,Atlantic,50.4214,3.9859,Plant
Ranunculales (Spiennes) (Spiennes),Belgium,Spiennes,Atlantic,50.4214,3.9859,Plant
Fabales (Spiennes) (Spiennes),Belgium,Spiennes,Atlantic,50.4214,3.9859,Plant
Asterales (Spiennes) (Spiennes),Belgium,Spiennes,Atlantic,50.4214,3.9859,Plant
Boraginales (Spiennes) (Spiennes),Belgium,Spiennes,Atlantic,50.4214,3.9859,Plant
Fabales (Harmignies) (Harmignies),Belgium,Harmignies,Atlantic,50.4118,4.0187,Plant
Lamiales (Harmignies) (Harmignies),Belgium,Harmignies,Atlantic,50.4118,4.0187,Plant
Asterales (Harmignies) (Harmignies),Belgium,Harmignies,Atlantic,50.4118,4.0187,Plant
Malpighiales (Harmignies) (Harmignies),Belgium,Harmignies,Atlantic,50.4118,4.0187,Plant
Apiales (Harmignies) (Harmignies),Belgium,Harmignies,Atlantic,50.4118,4.0187,Plant
Rosales (Harmignies) (Harmignies),Belgium,Harmignies,Atlantic,50.4118,4.0187,Plant
Brassicales (Mons) (Mons),Belgium,Mons,Atlantic,50.4498,4.0607,Plant
Geraniales (Mons) (Mons),Belgium,Mons,Atlantic,50.4498,4.0607,Plant
Solanales (Mons) (Mons),Belgium,Mons,Atlantic,50.4498,4.0607,Plant
Fabales (Mons) (Mons),Belgium,Mons,Atlantic,50.4498,4.0607,Plant
Lamiales (Mons) (Mons),Belgium,Mons,Atlantic,50.4498,4.0607,Plant
Rosales (Mons) (Mons),Belgium,Mons,Atlantic,50.4498,4.0607,Plant
Caryophyllales (Mons) (Mons),Belgium,Mons,Atlantic,50.4498,4.0607,Plant
Fabales (Havré) (Havré),Belgium,Havré,Atlantic,50.4563,4.0124,Plant
Lamiales (Havré) (Havré),Belgium,Havré,Atlantic,50.4563,4.0124,Plant
Apiales (Havré) (Havré),Belgium,Havré,Atlantic,50.4563,4.0124,Plant
Asterales (Havré) (Havré),Belgium,Havré,Atlantic,50.4563,4.0124,Plant
Boraginales (Havré) (Havré),Belgium,Havré,Atlantic,50.4563,4.0124,Plant
Caryophyllales (Havré) (Havré),Belgium,Havré,Atlantic,50.4563,4.0124,Plant
Myrtales (Beloeil) (Beloeil),Belgium,Beloeil,Atlantic,50.531,3.6422,Plant
Asterales (Beloeil) (Beloeil),Belgium,Beloeil,Atlantic,50.531,3.6422,Plant
Malpighiales (Beloeil) (Beloeil),Belgium,Beloeil,Atlantic,50.531,3.6422,Plant
Ranunculales (Beloeil) (Beloeil),Belgium,Beloeil,Atlantic,50.531,3.6422,Plant
Rosales (Beloeil) (Beloeil),Belgium,Beloeil,Atlantic,50.531,3.6422,Plant
Lamiales (Beloeil) (Beloeil),Belgium,Beloeil,Atlantic,50.531,3.6422,Plant
Fabales (Beloeil) (Beloeil),Belgium,Beloeil,Atlantic,50.531,3.6422,Plant
Rosales (Bernissart) (Bernissart),Belgium,Bernissart,Atlantic,50.49289,3.67194,Plant
Fabales (Bernissart) (Bernissart),Belgium,Bernissart,Atlantic,50.49289,3.67194,Plant
Boraginales (Bernissart) (Bernissart),Belgium,Bernissart,Atlantic,50.49289,3.67194,Plant
Brassicales (Bernissart) (Bernissart),Belgium,Bernissart,Atlantic,50.49289,3.67194,Plant
Malpighiales (Bernissart) (Bernissart),Belgium,Bernissart,Atlantic,50.49289,3.67194,Plant
Ericales (Bernissart) (Bernissart),Belgium,Bernissart,Atlantic,50.49289,3.67194,Plant
Asterales (Spiennes) (Spiennes),Belgium,Spiennes,Atlantic,50.4162,3.9987,Plant
Brassicales (Spiennes) (Spiennes),Belgium,Spiennes,Atlantic,50.4162,3.9987,Plant
Lamiales (Spiennes) (Spiennes),Belgium,Spiennes,Atlantic,50.4162,3.9987,Plant
Asterales (Harmignies) (Harmignies),Belgium,Harmignies,Atlantic,50.4134,4.0058,Plant
Dipsacales (Harmignies) (Harmignies),Belgium,Harmignies,Atlantic,50.4134,4.0058,Plant
Boraginales (Harmignies) (Harmignies),Belgium,Harmignies,Atlantic,50.4134,4.0058,Plant
Ranunculales (Harmignies) (Harmignies),Belgium,Harmignies,Atlantic,50.4134,4.0058,Plant
Lamiales (Harmignies) (Harmignies),Belgium,Harmignies,Atlantic,50.4134,4.0058,Plant
Brassicales (Harmignies) (Harmignies),Belgium,Harmignies,Atlantic,50.4134,4.0058,Plant
Malpighiales (Harmignies) (Harmignies),Belgium,Harmignies,Atlantic,50.4134,4.0058,Plant
Asterales (Hyon) (Hyon),Belgium,Hyon,Atlantic,50.4378,3.967,Plant
Caryophyllales (Hyon) (Hyon),Belgium,Hyon,Atlantic,50.4378,3.967,Plant
Fabales (Hyon) (Hyon),Belgium,Hyon,Atlantic,50.4378,3.967,Plant
Lamiales (Hyon) (Hyon),Belgium,Hyon,Atlantic,50.4378,3.967,Plant
Malvales (Hyon) (Hyon),Belgium,Hyon,Atlantic,50.4378,3.967,Plant
Apiales (Hyon) (Hyon),Belgium,Hyon,Atlantic,50.4378,3.967,Plant
Asterales (Havré) (Havré),Belgium,Havré,Atlantic,50.4645,4.0392,Plant
Lamiales (Havré) (Havré),Belgium,Havré,Atlantic,50.4645,4.0392,Plant
Fabales (Havré) (Havré),Belgium,Havré,Atlantic,50.4645,4.0392,Plant
Dipsacales (Havré) (Havré),Belgium,Havré,Atlantic,50.4645,4.0392,Plant
Myrtales (Havré) (Havré),Belgium,Havré,Atlantic,50.4645,4.0392,Plant
Geraniales (Havré) (Havré),Belgium,Havré,Atlantic,50.4645,4.0392,Plant
Rosales (Havré) (Havré),Belgium,Havré,Atlantic,50.4645,4.0392,Plant
Apiales (Havré) (Havré),Belgium,Havré,Atlantic,50.4645,4.0392,Plant
Asterales (Péruwelz) (Péruwelz),Belgium,Péruwelz,Atlantic,50.523,3.6099,Plant
Fabales (Péruwelz) (Péruwelz),Belgium,Péruwelz,Atlantic,50.523,3.6099,Plant
Geraniales (Péruwelz) (Péruwelz),Belgium,Péruwelz,Atlantic,50.523,3.6099,Plant
Ranunculales (Péruwelz) (Péruwelz),Belgium,Péruwelz,Atlantic,50.523,3.6099,Plant
Brassicales (Péruwelz) (Péruwelz),Belgium,Péruwelz,Atlantic,50.523,3.6099,Plant
Asterales (Hensies) (Hensies),Belgium,Hensies,Atlantic,50.4486,3.6805,Plant
Malpighiales (Hensies) (Hensies),Belgium,Hensies,Atlantic,50.4486,3.6805,Plant
Boraginales (Hensies) (Hensies),Belgium,Hensies,Atlantic,50.4486,3.6805,Plant
Lamiales (Hensies) (Hensies),Belgium,Hensies,Atlantic,50.4486,3.6805,Plant
Rosales (Hensies) (Hensies),Belgium,Hensies,Atlantic,50.4486,3.6805,Plant
Cornales (Hensies) (Hensies),Belgium,Hensies,Atlantic,50.4486,3.6805,Plant
Fabales (Mons) (Mons),Belgium,Mons,Atlantic,50.4549,4.0447,Plant
Asterales (Mons) (Mons),Belgium,Mons,Atlantic,50.4549,4.0447,Plant
Rosales (Mons) (Mons),Belgium,Mons,Atlantic,50.4549,4.0447,Plant
Asterales (Spienne) (Spienne),Belgium,Spienne,Atlantic,50.4237,3.9818,Plant
Fabales (Spienne) (Spienne),Belgium,Spienne,Atlantic,50.4237,3.9818,Plant
Caryophyllales (Spienne) (Spienne),Belgium,Spienne,Atlantic,50.4237,3.9818,Plant
Apiales (La Louvière) (La Louvière),Belgium,La Louvière,Atlantic,50.44297,4.13636,Plant
Asterales (La Louvière) (La Louvière),Belgium,La Louvière,Atlantic,50.44297,4.13636,Plant
Rosales (La Louvière) (La Louvière),Belgium,La Louvière,Atlantic,50.44297,4.13636,Plant
Malpighiales (La Louvière) (La Louvière),Belgium,La Louvière,Atlantic,50.44297,4.13636,Plant
Lamiales (La Louvière) (La Louvière),Belgium,La Louvière,Atlantic,50.44297,4.13636,Plant
Solanales (La Louvière) (La Louvière),Belgium,La Louvière,Atlantic,50.44297,4.13636,Plant
Asterales (Mons) (Mons),Belgium,Mons,Atlantic,50.4463,3.9568,Plant
Malvales (Mons) (Mons),Belgium,Mons,Atlantic,50.4463,3.9568,Plant
Geraniales (Mons) (Mons),Belgium,Mons,Atlantic,50.4463,3.9568,Plant
Dipsacales (Mons) (Mons),Belgium,Mons,Atlantic,50.4463,3.9568,Plant
Fabales (Mons) (Mons),Belgium,Mons,Atlantic,50.4463,3.9568,Plant
Boraginales (Tournai) (Tournai),Belgium,Tournai,Atlantic,50.5871,3.4385,Plant
Rosales (Tournai) (Tournai),Belgium,Tournai,Atlantic,50.5871,3.4385,Plant
Fabales (Tournai) (Tournai),Belgium,Tournai,Atlantic,50.5871,3.4385,Plant
Malpighiales (Tournai) (Tournai),Belgium,Tournai,Atlantic,50.5871,3.4385,Plant
Lamiales (Tournai) (Tournai),Belgium,Tournai,Atlantic,50.5871,3.4385,Plant
Cornales (Tournai) (Tournai),Belgium,Tournai,Atlantic,50.5871,3.4385,Plant
Asterales (Hyon) (Hyon),Belgium,Hyon,Atlantic,50.4276,3.9455,Plant
Boraginales (Hyon) (Hyon),Belgium,Hyon,Atlantic,50.4276,3.9455,Plant
Lamiales (Hyon) (Hyon),Belgium,Hyon,Atlantic,50.4276,3.9455,Plant
Fabales (Hyon) (Hyon),Belgium,Hyon,Atlantic,50.4276,3.9455,Plant
Apiales (Hyon) (Hyon),Belgium,Hyon,Atlantic,50.4276,3.9455,Plant
Malpighiales (Hyon) (Hyon),Belgium,Hyon,Atlantic,50.4276,3.9455,Plant
Asterales (Mons) (Mons),Belgium,Mons,Atlantic,50.4616,3.9146,Plant
Fabales (Mons) (Mons),Belgium,Mons,Atlantic,50.4616,3.9146,Plant
Solanales (Mons) (Mons),Belgium,Mons,Atlantic,50.4616,3.9146,Plant
Cucurbitales (Mons) (Mons),Belgium,Mons,Atlantic,50.4616,3.9146,Plant
Rosales (Mons) (Mons),Belgium,Mons,Atlantic,50.4616,3.9146,Plant
Rosales (Mons) (Mons),Belgium,Mons,Atlantic,50.4746,3.9365,Plant
Fabales (Mons) (Mons),Belgium,Mons,Atlantic,50.4746,3.9365,Plant
Asterales (Mons) (Mons),Belgium,Mons,Atlantic,50.4746,3.9365,Plant
Brassicales (Mons) (Mons),Belgium,Mons,Atlantic,50.4746,3.9365,Plant
Lamiales (Mons) (Mons),Belgium,Mons,Atlantic,50.4746,3.9365,Plant
Apiales (Mons) (Mons),Belgium,Mons,Atlantic,50.4746,3.9365,Plant
Malpighiales (Mons) (Mons),Belgium,Mons,Atlantic,50.4746,3.9365,Plant
Boraginales (Mons) (Mons),Belgium,Mons,Atlantic,50.4746,3.9365,Plant
Apiales (Mons) (Mons),Belgium,Mons,Atlantic,50.4468,3.9501,Plant
Lamiales (Mons) (Mons),Belgium,Mons,Atlantic,50.4468,3.9501,Plant
Malpighiales (Mons) (Mons),Belgium,Mons,Atlantic,50.4468,3.9501,Plant
Brassicales (Mons) (Mons),Belgium,Mons,Atlantic,50.4468,3.9501,Plant
Solanales (Mons) (Mons),Belgium,Mons,Atlantic,50.4597,3.9454,Plant
Lamiales (Mons) (Mons),Belgium,Mons,Atlantic,50.4597,3.9454,Plant
Ranunculales (Mons) (Mons),Belgium,Mons,Atlantic,50.4597,3.9454,Plant
Brassicales (Mons) (Mons),Belgium,Mons,Atlantic,50.4597,3.9454,Plant
Asterales (Mons) (Mons),Belgium,Mons,Atlantic,50.4597,3.9454,Plant
Fabales (Mons) (Mons),Belgium,Mons,Atlantic,50.4597,3.9454,Plant
Rosales (Mons) (Mons),Belgium,Mons,Atlantic,50.4597,3.9454,Plant
Apiales (Harmignies) (Harmignies),Belgium,Harmignies,Atlantic,50.4055,4.0133,Plant
Cucurbitales (Harmignies) (Harmignies),Belgium,Harmignies,Atlantic,50.4055,4.0133,Plant
Asterales (Harmignies) (Harmignies),Belgium,Harmignies,Atlantic,50.4055,4.0133,Plant
Rosales (Harmignies) (Harmignies),Belgium,Harmignies,Atlantic,50.4055,4.0133,Plant
Apiales (La Louvière) (La Louvière),Belgium,La Louvière,Atlantic,50.4573,4.1125,Plant
Asterales (La Louvière) (La Louvière),Belgium,La Louvière,Atlantic,50.4573,4.1125,Plant
Ranunculales (La Louvière) (La Louvière),Belgium,La Louvière,Atlantic,50.4573,4.1125,Plant
Myrtales (La Louvière) (La Louvière),Belgium,La Louvière,Atlantic,50.4573,4.1125,Plant
Rosales (La Louvière) (La Louvière),Belgium,La Louvière,Atlantic,50.4573,4.1125,Plant
Malvales (La Louvière) (La Louvière),Belgium,La Louvière,Atlantic,50.4573,4.1125,Plant
Brassicales (Saint-Ghislain) (Saint-Ghislain),Belgium,Saint-Ghislain,Atlantic,50.4616,3.8406,Plant
Asterales (Saint-Ghislain) (Saint-Ghislain),Belgium,Saint-Ghislain,Atlantic,50.4616,3.8406,Plant
Boraginales (Saint-Ghislain) (Saint-Ghislain),Belgium,Saint-Ghislain,Atlantic,50.4616,3.8406,Plant
Lamiales (Saint-Ghislain) (Saint-Ghislain),Belgium,Saint-Ghislain,Atlantic,50.4616,3.8406,Plant
Dipsacales (Saint-Ghislain) (Saint-Ghislain),Belgium,Saint-Ghislain,Atlantic,50.4616,3.8406,Plant
Malpighiales (Saint-Ghislain) (Saint-Ghislain),Belgium,Saint-Ghislain,Atlantic,50.4616,3.8406,Plant
Malpighiales (Beloeil) (Beloeil),Belgium,Beloeil,Atlantic,50.4969,3.7201,Plant
Asterales (Beloeil) (Beloeil),Belgium,Beloeil,Atlantic,50.4969,3.7201,Plant
Malpighiales (Mons) (Mons),Belgium,Mons,Atlantic,50.4219,3.901,Plant
Lamiales (Mons) (Mons),Belgium,Mons,Atlantic,50.4219,3.901,Plant
Asterales (Mons) (Mons),Belgium,Mons,Atlantic,50.4219,3.901,Plant
Boraginales (Hyon) (Hyon),Belgium,Hyon,Atlantic,50.433,3.98,Plant
Asterales (Hyon) (Hyon),Belgium,Hyon,Atlantic,50.433,3.98,Plant
Malpighiales (Hyon) (Hyon),Belgium,Hyon,Atlantic,50.433,3.98,Plant
Ranunculales (Hyon) (Hyon),Belgium,Hyon,Atlantic,50.433,3.98,Plant
Fabales (Hyon) (Hyon),Belgium,Hyon,Atlantic,50.433,3.98,Plant
Lamiales (Hyon) (Hyon),Belgium,Hyon,Atlantic,50.433,3.98,Plant
Asterales (Ecaussines) (Ecaussines),Belgium,Ecaussines,Atlantic,50.55572,4.14453,Plant
Fabales (Ecaussines) (Ecaussines),Belgium,Ecaussines,Atlantic,50.55572,4.14453,Plant
Cornales (Ecaussines) (Ecaussines),Belgium,Ecaussines,Atlantic,50.56047,4.14042,Plant
Rosales (Ecaussines) (Ecaussines),Belgium,Ecaussines,Atlantic,50.56047,4.14042,Plant
