edges_removed,number_of_strongly_connected_components,largest_strongly_connected_component_size,largest_strongly_connected_component_average_path_length,average_degree,average_weighted_degree,degree_distribution,weighted_degree_distribution
10,2,90,0.6005386357937391,8.108695652173912,306.1304347826087,"{14: 4, 17: 1, 2: 12, 11: 4, 18: 1, 16: 2, 12: 3, 19: 3, 9: 5, 10: 1, 13: 3, 22: 1, 1: 16, 7: 2, 3: 9, 5: 5, 8: 3, 4: 5, 6: 4, 32: 1, 23: 1, 41: 1, 30: 1, 15: 2, 20: 2}","{260: 1, 2567: 1, 2: 7, 5684: 1, 380: 1, 221: 1, 278: 1, 130: 1, 308: 1, 179: 1, 49: 2, 219: 1, 71: 1, 233: 1, 268: 1, 51: 1, 243: 1, 1: 12, 294: 1, 95: 1, 11: 1, 37: 1, 32: 2, 30: 1, 381: 1, 6: 3, 38: 1, 21: 1, 186: 1, 18: 1, 15: 1, 10: 2, 82: 1, 136: 1, 14: 1, 45: 1, 204: 1, 8: 1, 23: 1, 7: 1, 1000: 1, 178: 1, 885: 1, 4229: 1, 101: 1, 1130: 1, 484: 1, 5899: 1, 316: 1, 128: 1, 137: 1, 65: 1, 166: 1, 26: 1, 20: 1, 61: 1, 3: 4, 117: 1, 63: 1, 29: 1, 9: 1, 16: 1, 4: 1, 52: 2, 5: 1, 17: 1}"
11,2,90,0.6019488727613116,8.08695652173913,303.1304347826087,"{14: 4, 17: 1, 2: 12, 11: 5, 18: 1, 16: 2, 12: 2, 19: 3, 9: 5, 10: 1, 13: 3, 22: 2, 1: 16, 7: 2, 3: 9, 5: 5, 8: 3, 4: 5, 6: 4, 32: 1, 41: 1, 30: 1, 15: 2, 20: 2}","{260: 1, 2567: 1, 2: 7, 5684: 1, 380: 1, 221: 1, 278: 1, 130: 1, 308: 1, 179: 1, 49: 2, 219: 1, 71: 1, 233: 1, 268: 1, 51: 1, 105: 1, 1: 12, 294: 1, 95: 1, 11: 1, 37: 1, 32: 2, 30: 1, 381: 1, 6: 3, 38: 1, 21: 1, 186: 1, 18: 1, 15: 1, 10: 2, 82: 1, 136: 1, 14: 1, 45: 1, 204: 1, 8: 1, 23: 1, 7: 1, 1000: 1, 178: 1, 885: 1, 4091: 1, 101: 1, 1130: 1, 484: 1, 5899: 1, 316: 1, 128: 1, 137: 1, 65: 1, 166: 1, 26: 1, 20: 1, 61: 1, 3: 4, 117: 1, 63: 1, 29: 1, 9: 1, 16: 1, 4: 1, 52: 2, 5: 1, 17: 1}"
12,2,90,0.62400769945595,8.065217391304348,179.58695652173913,"{14: 4, 17: 1, 2: 11, 1: 17, 11: 5, 18: 2, 16: 2, 12: 2, 19: 2, 9: 5, 10: 1, 13: 3, 22: 2, 7: 2, 3: 9, 5: 5, 8: 3, 4: 5, 6: 4, 32: 1, 41: 1, 30: 1, 15: 2, 20: 2}","{260: 1, 2567: 1, 2: 7, 1: 13, 380: 1, 221: 1, 278: 1, 130: 1, 308: 1, 179: 1, 49: 2, 219: 1, 71: 1, 233: 1, 268: 1, 51: 1, 105: 1, 294: 1, 95: 1, 11: 1, 37: 1, 32: 2, 30: 1, 381: 1, 6: 3, 38: 1, 21: 1, 186: 1, 18: 1, 15: 1, 10: 2, 82: 1, 136: 1, 14: 1, 45: 1, 204: 1, 8: 1, 23: 1, 7: 1, 1000: 1, 178: 1, 885: 1, 4091: 1, 101: 1, 1130: 1, 484: 1, 216: 1, 316: 1, 128: 1, 137: 1, 65: 1, 166: 1, 26: 1, 20: 1, 61: 1, 3: 4, 117: 1, 63: 1, 29: 1, 9: 1, 16: 1, 4: 1, 52: 2, 5: 1, 17: 1}"
13,2,90,0.6276482180419775,8.043478260869565,134.1086956521739,"{14: 4, 16: 3, 2: 11, 1: 17, 11: 5, 18: 2, 12: 2, 19: 2, 9: 5, 10: 1, 13: 3, 22: 1, 7: 2, 3: 9, 5: 5, 8: 3, 4: 5, 6: 4, 32: 1, 21: 1, 41: 1, 30: 1, 15: 2, 20: 2}","{260: 1, 475: 1, 2: 7, 1: 13, 380: 1, 221: 1, 278: 1, 130: 1, 308: 1, 179: 1, 49: 2, 219: 1, 71: 1, 233: 1, 268: 1, 51: 1, 105: 1, 294: 1, 95: 1, 11: 1, 37: 1, 32: 2, 30: 1, 381: 1, 6: 3, 38: 1, 21: 1, 186: 1, 18: 1, 15: 1, 10: 2, 82: 1, 136: 1, 14: 1, 45: 1, 204: 1, 8: 1, 23: 1, 7: 1, 1000: 1, 178: 1, 885: 1, 1999: 1, 101: 1, 1130: 1, 484: 1, 216: 1, 316: 1, 128: 1, 137: 1, 65: 1, 166: 1, 26: 1, 20: 1, 61: 1, 3: 4, 117: 1, 63: 1, 29: 1, 9: 1, 16: 1, 4: 1, 52: 2, 5: 1, 17: 1}"
14,2,90,0.6284456889777215,8.021739130434783,131.8695652173913,"{14: 4, 16: 3, 2: 11, 1: 17, 11: 5, 18: 2, 12: 2, 19: 2, 9: 5, 10: 1, 13: 3, 21: 1, 7: 2, 3: 9, 5: 5, 8: 3, 4: 5, 6: 4, 32: 1, 20: 3, 41: 1, 30: 1, 15: 2}","{260: 1, 475: 1, 2: 7, 1: 13, 380: 1, 221: 1, 278: 1, 130: 1, 308: 1, 179: 1, 49: 2, 219: 1, 71: 1, 233: 1, 165: 1, 51: 1, 105: 1, 294: 1, 95: 1, 11: 1, 37: 1, 32: 2, 30: 1, 381: 1, 6: 3, 38: 1, 21: 1, 186: 1, 18: 1, 15: 1, 10: 2, 82: 1, 136: 1, 14: 1, 45: 1, 204: 1, 8: 1, 23: 1, 7: 1, 1000: 1, 178: 1, 885: 1, 1896: 1, 101: 1, 1130: 1, 484: 1, 216: 1, 316: 1, 128: 1, 137: 1, 65: 1, 166: 1, 26: 1, 20: 1, 61: 1, 3: 4, 117: 1, 63: 1, 29: 1, 9: 1, 16: 1, 4: 1, 52: 2, 5: 1, 17: 1}"
15,2,90,0.6293960985659843,8.0,131.0,"{14: 3, 16: 2, 2: 11, 1: 17, 11: 5, 18: 2, 15: 3, 12: 2, 19: 2, 9: 5, 10: 1, 13: 4, 21: 1, 7: 2, 3: 9, 5: 5, 8: 3, 4: 5, 6: 4, 32: 1, 20: 3, 41: 1, 30: 1}","{260: 1, 475: 1, 2: 7, 1: 13, 380: 1, 221: 1, 238: 1, 130: 1, 308: 1, 179: 1, 49: 2, 219: 1, 71: 1, 233: 1, 165: 1, 51: 1, 105: 1, 294: 1, 95: 1, 11: 1, 37: 1, 32: 2, 30: 1, 381: 1, 6: 3, 38: 1, 21: 1, 186: 1, 18: 1, 15: 1, 10: 2, 82: 1, 136: 1, 14: 1, 45: 1, 204: 1, 8: 1, 23: 1, 7: 1, 1000: 1, 178: 1, 885: 1, 1896: 1, 101: 1, 1130: 1, 484: 1, 216: 1, 316: 1, 128: 1, 97: 1, 65: 1, 166: 1, 26: 1, 20: 1, 61: 1, 3: 4, 117: 1, 63: 1, 29: 1, 9: 1, 16: 1, 4: 1, 52: 2, 5: 1, 17: 1}"
16,2,90,0.6303417311102536,7.978260869565218,129.65217391304347,"{14: 3, 16: 2, 2: 11, 1: 17, 11: 5, 18: 3, 15: 3, 12: 2, 19: 1, 9: 5, 10: 1, 13: 4, 21: 1, 7: 2, 3: 9, 5: 5, 8: 3, 4: 5, 6: 4, 32: 1, 20: 3, 41: 1, 29: 1}","{260: 1, 475: 1, 2: 7, 1: 13, 380: 1, 221: 1, 238: 1, 130: 1, 308: 1, 179: 1, 49: 2, 219: 1, 71: 1, 171: 1, 165: 1, 51: 1, 105: 1, 294: 1, 95: 1, 11: 1, 37: 1, 32: 2, 30: 1, 381: 1, 6: 3, 38: 1, 21: 1, 186: 1, 18: 1, 15: 1, 10: 2, 82: 1, 136: 1, 14: 1, 45: 1, 204: 1, 8: 1, 23: 1, 7: 1, 1000: 1, 178: 1, 885: 1, 1896: 1, 101: 1, 1130: 1, 422: 1, 216: 1, 316: 1, 128: 1, 97: 1, 65: 1, 166: 1, 26: 1, 20: 1, 61: 1, 3: 4, 117: 1, 63: 1, 29: 1, 9: 1, 16: 1, 4: 1, 52: 2, 5: 1, 17: 1}"
17,2,90,0.6307896465908762,7.956521739130435,128.6304347826087,"{14: 3, 16: 1, 2: 11, 1: 17, 11: 5, 18: 3, 15: 4, 12: 2, 19: 1, 9: 5, 10: 1, 13: 4, 21: 1, 7: 2, 3: 9, 5: 5, 8: 3, 4: 5, 6: 4, 32: 1, 20: 3, 41: 1, 28: 1}","{260: 1, 475: 1, 2: 7, 1: 13, 380: 1, 221: 1, 238: 1, 130: 1, 308: 1, 179: 1, 49: 2, 219: 1, 71: 1, 171: 1, 165: 1, 51: 1, 105: 1, 294: 1, 95: 1, 11: 1, 37: 1, 32: 2, 30: 1, 381: 1, 6: 3, 38: 1, 21: 1, 139: 1, 18: 1, 15: 1, 10: 2, 82: 1, 136: 1, 14: 1, 45: 1, 204: 1, 8: 1, 23: 1, 7: 1, 1000: 1, 178: 1, 885: 1, 1896: 1, 101: 1, 1130: 1, 375: 1, 216: 1, 316: 1, 128: 1, 97: 1, 65: 1, 166: 1, 26: 1, 20: 1, 61: 1, 3: 4, 117: 1, 63: 1, 29: 1, 9: 1, 16: 1, 4: 1, 52: 2, 5: 1, 17: 1}"
18,2,90,0.6317338871133097,7.934782608695652,124.8913043478261,"{14: 3, 16: 1, 2: 11, 1: 17, 11: 5, 18: 4, 15: 4, 12: 2, 9: 5, 10: 1, 13: 4, 21: 1, 7: 2, 3: 9, 5: 6, 8: 3, 4: 5, 6: 3, 32: 1, 20: 3, 41: 1, 28: 1}","{260: 1, 475: 1, 2: 7, 1: 13, 380: 1, 221: 1, 238: 1, 130: 1, 136: 2, 179: 1, 49: 2, 219: 1, 71: 1, 171: 1, 165: 1, 51: 1, 105: 1, 294: 1, 95: 1, 11: 1, 37: 1, 32: 2, 30: 1, 381: 1, 6: 3, 38: 1, 21: 1, 139: 1, 18: 1, 15: 1, 10: 2, 82: 1, 14: 1, 45: 1, 204: 1, 8: 1, 23: 1, 7: 1, 1000: 1, 178: 1, 885: 1, 1896: 1, 101: 1, 1130: 1, 375: 1, 216: 1, 144: 1, 128: 1, 97: 1, 65: 1, 166: 1, 26: 1, 20: 1, 61: 1, 3: 4, 117: 1, 63: 1, 29: 1, 9: 1, 16: 1, 4: 1, 52: 2, 5: 1, 17: 1}"
19,2,90,0.6441822216970247,7.913043478260869,124.47826086956522,"{14: 3, 16: 1, 2: 11, 1: 17, 11: 5, 18: 4, 15: 4, 12: 2, 9: 5, 10: 1, 13: 4, 21: 1, 7: 3, 3: 9, 5: 6, 4: 5, 6: 3, 8: 2, 32: 1, 20: 3, 40: 1, 28: 1}","{260: 1, 475: 1, 2: 7, 1: 13, 380: 1, 221: 1, 238: 1, 130: 1, 136: 2, 179: 1, 49: 2, 219: 1, 71: 1, 171: 1, 165: 1, 51: 1, 105: 1, 294: 1, 95: 1, 11: 1, 37: 1, 13: 1, 30: 1, 381: 1, 6: 3, 38: 1, 21: 1, 139: 1, 18: 1, 15: 1, 10: 2, 82: 1, 14: 1, 45: 1, 204: 1, 8: 1, 23: 1, 7: 1, 1000: 1, 178: 1, 885: 1, 1896: 1, 101: 1, 1111: 1, 375: 1, 216: 1, 144: 1, 128: 1, 97: 1, 65: 1, 166: 1, 26: 1, 20: 1, 61: 1, 3: 4, 117: 1, 63: 1, 29: 1, 9: 1, 16: 1, 4: 1, 52: 2, 32: 1, 5: 1, 17: 1}"
20,2,90,0.6580116378106293,7.891304347826087,123.56521739130434,"{14: 3, 16: 1, 2: 11, 1: 17, 11: 5, 18: 4, 15: 4, 12: 2, 9: 5, 10: 1, 13: 4, 21: 1, 7: 3, 3: 9, 5: 5, 4: 6, 6: 3, 8: 2, 32: 1, 20: 3, 39: 1, 28: 1}","{260: 1, 475: 1, 2: 7, 1: 13, 380: 1, 221: 1, 238: 1, 130: 1, 136: 2, 179: 1, 49: 1, 219: 1, 71: 1, 171: 1, 165: 1, 51: 1, 105: 1, 294: 1, 95: 1, 11: 1, 37: 1, 13: 1, 7: 2, 30: 1, 381: 1, 6: 3, 38: 1, 21: 1, 139: 1, 18: 1, 15: 1, 10: 2, 82: 1, 14: 1, 45: 1, 204: 1, 8: 1, 23: 1, 1000: 1, 178: 1, 885: 1, 1896: 1, 101: 1, 1069: 1, 375: 1, 216: 1, 144: 1, 128: 1, 97: 1, 65: 1, 166: 1, 26: 1, 20: 1, 61: 1, 3: 4, 117: 1, 63: 1, 29: 1, 9: 1, 16: 1, 4: 1, 52: 2, 32: 1, 5: 1, 17: 1}"
21,2,90,0.6596509314510363,7.869565217391305,118.19565217391305,"{14: 2, 16: 1, 2: 11, 1: 17, 11: 5, 18: 4, 15: 4, 12: 2, 9: 5, 10: 1, 13: 5, 21: 1, 7: 3, 3: 9, 5: 5, 4: 6, 6: 3, 8: 2, 32: 1, 19: 1, 39: 1, 28: 1, 20: 2}","{260: 1, 475: 1, 2: 7, 1: 13, 380: 1, 221: 1, 238: 1, 130: 1, 136: 2, 179: 1, 49: 1, 219: 1, 71: 1, 171: 1, 165: 1, 51: 1, 105: 1, 294: 1, 95: 1, 11: 1, 37: 1, 13: 1, 7: 2, 30: 1, 134: 1, 6: 3, 38: 1, 21: 1, 139: 1, 18: 1, 15: 1, 10: 2, 82: 1, 14: 1, 45: 1, 204: 1, 8: 1, 23: 1, 1000: 1, 178: 1, 885: 1, 1649: 1, 101: 1, 1069: 1, 375: 1, 216: 1, 144: 1, 128: 1, 97: 1, 65: 1, 166: 1, 26: 1, 20: 1, 61: 1, 3: 4, 117: 1, 63: 1, 29: 1, 9: 1, 16: 1, 4: 1, 52: 2, 32: 1, 5: 1, 17: 1}"
22,2,90,0.66050747333915,7.8478260869565215,117.41304347826087,"{14: 3, 16: 1, 2: 11, 1: 17, 11: 5, 18: 4, 15: 3, 12: 2, 9: 5, 10: 1, 13: 5, 21: 1, 7: 4, 3: 9, 5: 5, 4: 6, 6: 3, 32: 1, 19: 1, 39: 1, 28: 1, 20: 2, 8: 1}","{260: 1, 475: 1, 2: 7, 1: 13, 380: 1, 221: 1, 238: 1, 130: 1, 136: 2, 179: 1, 49: 1, 219: 1, 71: 1, 171: 1, 165: 1, 51: 1, 105: 1, 294: 1, 95: 1, 11: 1, 37: 1, 13: 1, 7: 2, 30: 1, 134: 1, 6: 3, 38: 1, 21: 1, 139: 1, 18: 1, 15: 1, 10: 2, 82: 1, 14: 1, 45: 1, 204: 1, 8: 1, 23: 1, 1000: 1, 142: 1, 885: 1, 1649: 1, 101: 1, 1069: 1, 375: 1, 216: 1, 144: 1, 92: 1, 97: 1, 65: 1, 166: 1, 26: 1, 20: 1, 61: 1, 3: 4, 117: 1, 63: 1, 29: 1, 9: 1, 16: 1, 4: 1, 52: 2, 32: 1, 5: 1, 17: 1}"
23,2,90,0.6617341285860672,7.826086956521739,116.56521739130434,"{14: 3, 16: 1, 2: 11, 1: 17, 11: 4, 18: 4, 15: 3, 12: 2, 9: 5, 10: 2, 13: 5, 21: 1, 7: 4, 3: 9, 5: 5, 4: 6, 6: 3, 32: 1, 19: 1, 38: 1, 28: 1, 20: 2, 8: 1}","{260: 1, 475: 1, 2: 7, 1: 13, 380: 1, 221: 1, 238: 1, 130: 1, 136: 2, 179: 1, 49: 1, 219: 1, 71: 1, 171: 1, 165: 1, 51: 1, 105: 1, 294: 1, 56: 1, 11: 1, 37: 1, 13: 1, 7: 2, 30: 1, 134: 1, 6: 3, 38: 1, 21: 1, 139: 1, 18: 1, 15: 1, 10: 2, 82: 1, 14: 1, 45: 1, 204: 1, 8: 1, 23: 1, 1000: 1, 142: 1, 885: 1, 1649: 1, 101: 1, 1030: 1, 375: 1, 216: 1, 144: 1, 92: 1, 97: 1, 65: 1, 166: 1, 26: 1, 20: 1, 61: 1, 3: 4, 117: 1, 63: 1, 29: 1, 9: 1, 16: 1, 4: 1, 52: 2, 32: 1, 5: 1, 17: 1}"
