edges_removed,number_of_strongly_connected_components,largest_strongly_connected_component_size,largest_strongly_connected_component_average_path_length,average_degree,average_weighted_degree,degree_distribution,weighted_degree_distribution
20,1,80,0.6191655595436772,7.6,64.725,"{14: 5, 2: 10, 13: 2, 11: 3, 10: 3, 6: 4, 9: 3, 4: 11, 5: 4, 17: 1, 21: 1, 1: 10, 16: 2, 12: 2, 8: 2, 7: 4, 3: 6, 18: 1, 22: 1, 29: 1, 15: 2, 30: 1, 19: 1}","{96: 1, 205.0: 1, 144: 1, 139: 1, 106: 1, 79: 1, 20: 1, 52: 1, 41: 2, 26: 3, 241: 1, 191: 1, 135: 1, 15: 2, 5: 1, 116: 1, 76: 1, 235: 1, 59: 1, 25: 2, 49: 1, 39: 1, 2: 7, 11: 2, 30: 1, 21: 2, 7: 3, 78: 1, 1: 6, 54: 1, 10: 2, 3: 3, 9: 3, 6: 2, 148: 1, 400.0: 1, 275: 1, 27: 2, 279: 1, 243: 1, 154: 1, 83: 1, 440: 1, 13: 1, 94: 1, 122: 1, 120: 1, 86: 1, 4: 1, 22: 1, 18: 1, 33: 1, 28: 1}"
21,1,80,0.6218949961609856,7.575,64.05,"{14: 4, 2: 10, 13: 3, 11: 3, 10: 3, 6: 4, 9: 3, 4: 11, 5: 4, 17: 1, 21: 2, 1: 10, 16: 2, 12: 2, 8: 2, 7: 4, 3: 6, 18: 1, 29: 1, 15: 2, 30: 1, 19: 1}","{96: 1, 205.0: 1, 117: 1, 139: 1, 106: 1, 79: 1, 20: 1, 52: 1, 41: 2, 26: 3, 241: 1, 191: 1, 135: 1, 15: 2, 5: 1, 116: 1, 76: 1, 235: 1, 59: 1, 25: 2, 49: 1, 39: 1, 2: 7, 11: 2, 30: 1, 21: 2, 7: 3, 78: 1, 1: 6, 54: 1, 10: 2, 3: 3, 9: 3, 6: 2, 148: 1, 400.0: 1, 248: 1, 27: 2, 279: 1, 243: 1, 154: 1, 83: 1, 440: 1, 13: 1, 94: 1, 122: 1, 120: 1, 86: 1, 4: 1, 22: 1, 18: 1, 33: 1, 28: 1}"
22,1,80,0.6243308411997055,7.55,63.0,"{14: 4, 2: 10, 13: 3, 11: 4, 10: 3, 6: 4, 9: 3, 4: 11, 5: 4, 17: 1, 21: 1, 1: 10, 16: 2, 8: 2, 7: 4, 3: 6, 18: 1, 20: 1, 29: 1, 15: 2, 30: 1, 19: 1, 12: 1}","{96: 1, 205.0: 1, 117: 1, 139: 1, 106: 1, 79: 1, 20: 1, 52: 1, 41: 2, 26: 3, 241: 1, 191: 1, 135: 1, 15: 2, 5: 1, 116: 1, 76: 1, 193: 1, 59: 1, 25: 2, 49: 1, 39: 1, 2: 7, 11: 2, 30: 1, 21: 2, 7: 3, 78: 1, 1: 6, 54: 1, 10: 2, 3: 3, 9: 3, 6: 2, 148: 1, 400.0: 1, 206: 1, 27: 2, 279: 1, 243: 1, 154: 1, 83: 1, 440: 1, 13: 1, 94: 1, 122: 1, 120: 1, 86: 1, 4: 1, 22: 1, 18: 1, 33: 1, 28: 1}"
23,1,80,0.6272300601135724,7.525,61.875,"{14: 4, 2: 10, 13: 2, 11: 4, 10: 3, 6: 4, 9: 3, 4: 11, 5: 4, 17: 1, 21: 1, 1: 10, 12: 2, 16: 2, 8: 2, 7: 4, 3: 6, 18: 1, 20: 1, 28: 1, 15: 2, 30: 1, 19: 1}","{96: 1, 205.0: 1, 117: 1, 139: 1, 106: 1, 79: 1, 20: 1, 52: 1, 41: 2, 26: 3, 241: 1, 191: 1, 135: 1, 15: 2, 5: 1, 71: 1, 76: 1, 193: 1, 59: 1, 25: 2, 49: 1, 39: 1, 2: 7, 11: 2, 30: 1, 21: 2, 7: 3, 78: 1, 1: 6, 54: 1, 10: 2, 3: 3, 9: 3, 6: 2, 148: 1, 400.0: 1, 206: 1, 27: 2, 234: 1, 243: 1, 154: 1, 83: 1, 440: 1, 13: 1, 94: 1, 122: 1, 120: 1, 86: 1, 4: 1, 22: 1, 18: 1, 33: 1, 28: 1}"
24,1,80,0.6306505641556669,7.5,60.875,"{14: 4, 2: 10, 13: 2, 11: 4, 10: 3, 6: 4, 9: 3, 4: 11, 5: 4, 17: 1, 20: 2, 1: 10, 12: 2, 16: 2, 8: 2, 7: 4, 3: 6, 18: 1, 27: 1, 15: 2, 30: 1, 19: 1}","{96: 1, 205.0: 1, 117: 1, 139: 1, 106: 1, 79: 1, 20: 1, 52: 1, 41: 2, 26: 3, 241: 1, 151: 1, 135: 1, 15: 2, 5: 1, 71: 1, 76: 1, 193: 1, 59: 1, 25: 2, 49: 1, 39: 1, 2: 7, 11: 2, 30: 1, 21: 2, 7: 3, 78: 1, 1: 6, 54: 1, 10: 2, 3: 3, 9: 3, 6: 2, 148: 1, 400.0: 1, 206: 1, 27: 2, 194: 1, 243: 1, 154: 1, 83: 1, 440: 1, 13: 1, 94: 1, 122: 1, 120: 1, 86: 1, 4: 1, 22: 1, 18: 1, 33: 1, 28: 1}"
25,1,80,0.6366578846329815,7.475,56.575,"{14: 4, 2: 10, 13: 2, 11: 4, 10: 3, 6: 4, 9: 3, 4: 11, 5: 4, 16: 3, 20: 2, 1: 10, 12: 2, 8: 2, 7: 4, 3: 6, 18: 1, 27: 1, 15: 2, 29: 1, 19: 1}","{96: 1, 205.0: 1, 117: 1, 139: 1, 106: 1, 79: 1, 20: 1, 52: 1, 41: 2, 26: 3, 69: 1, 151: 1, 135: 1, 15: 2, 5: 1, 71: 1, 76: 1, 193: 1, 59: 1, 25: 2, 49: 1, 39: 1, 2: 7, 11: 2, 30: 1, 21: 2, 7: 3, 78: 1, 1: 6, 54: 1, 10: 2, 3: 3, 9: 3, 6: 2, 148: 1, 400.0: 1, 206: 1, 27: 2, 194: 1, 243: 1, 154: 1, 83: 1, 268: 1, 13: 1, 94: 1, 122: 1, 120: 1, 86: 1, 4: 1, 22: 1, 18: 1, 33: 1, 28: 1}"
26,1,80,0.6411391787919178,7.45,56.175,"{14: 4, 2: 10, 12: 3, 13: 1, 11: 4, 10: 3, 6: 4, 9: 3, 4: 11, 5: 4, 16: 3, 20: 2, 1: 10, 8: 2, 7: 4, 3: 6, 18: 1, 27: 1, 15: 2, 28: 1, 19: 1}","{96: 1, 205.0: 1, 101: 1, 139: 1, 106: 1, 79: 1, 20: 1, 52: 1, 41: 2, 26: 3, 69: 1, 151: 1, 135: 1, 15: 2, 5: 1, 71: 1, 76: 1, 193: 1, 59: 1, 25: 2, 49: 1, 39: 1, 2: 7, 11: 2, 30: 1, 21: 2, 7: 3, 78: 1, 1: 6, 54: 1, 10: 2, 3: 3, 9: 3, 6: 2, 148: 1, 400.0: 1, 206: 1, 27: 2, 194: 1, 243: 1, 154: 1, 83: 1, 252: 1, 13: 1, 94: 1, 122: 1, 120: 1, 86: 1, 4: 1, 22: 1, 18: 1, 33: 1, 28: 1}"
27,1,80,0.6461836329634458,7.425,55.575,"{14: 4, 2: 10, 12: 3, 13: 1, 11: 4, 10: 3, 6: 4, 9: 3, 4: 11, 5: 4, 16: 3, 19: 1, 1: 10, 8: 2, 7: 4, 3: 6, 18: 2, 20: 1, 27: 1, 15: 2, 28: 1}","{96: 1, 205.0: 1, 101: 1, 139: 1, 106: 1, 79: 1, 20: 1, 52: 1, 41: 2, 26: 3, 69: 1, 127: 1, 135: 1, 15: 2, 5: 1, 71: 1, 76: 1, 193: 1, 59: 1, 25: 2, 49: 1, 39: 1, 2: 7, 11: 2, 30: 1, 21: 2, 7: 3, 78: 1, 1: 6, 54: 1, 10: 2, 3: 3, 9: 3, 6: 2, 148: 1, 400.0: 1, 206: 1, 27: 2, 194: 1, 243: 1, 154: 1, 83: 1, 252: 1, 13: 1, 94: 1, 98: 1, 120: 1, 86: 1, 4: 1, 22: 1, 18: 1, 33: 1, 28: 1}"
28,1,80,0.6502436721616096,7.4,54.75,"{13: 2, 2: 10, 12: 3, 11: 4, 10: 3, 6: 4, 9: 3, 4: 11, 5: 4, 16: 3, 19: 1, 1: 10, 14: 3, 8: 2, 7: 4, 3: 6, 18: 2, 20: 1, 26: 1, 15: 2, 28: 1}","{63: 1, 205.0: 1, 101: 1, 139: 1, 106: 1, 79: 1, 20: 1, 52: 1, 41: 2, 26: 3, 69: 1, 127: 1, 135: 1, 15: 2, 5: 1, 71: 1, 76: 1, 193: 1, 59: 1, 25: 2, 49: 1, 39: 1, 2: 7, 11: 2, 30: 1, 21: 2, 7: 3, 78: 1, 1: 6, 54: 1, 10: 2, 3: 3, 9: 3, 6: 2, 148: 1, 400.0: 1, 206: 1, 27: 2, 161: 1, 243: 1, 154: 1, 83: 1, 252: 1, 13: 1, 94: 1, 98: 1, 120: 1, 86: 1, 4: 1, 22: 1, 18: 1, 33: 1, 28: 1}"
29,1,80,0.6550246018678294,7.375,54.375,"{13: 2, 2: 10, 12: 3, 11: 4, 9: 4, 6: 4, 4: 11, 5: 4, 16: 3, 19: 1, 1: 10, 14: 3, 8: 2, 7: 4, 10: 2, 3: 6, 18: 2, 20: 1, 25: 1, 15: 2, 28: 1}","{63: 1, 205.0: 1, 101: 1, 139: 1, 106: 1, 64: 1, 20: 1, 52: 1, 41: 2, 26: 3, 69: 1, 127: 1, 135: 1, 15: 2, 5: 1, 71: 1, 76: 1, 193: 1, 59: 1, 25: 2, 49: 1, 39: 1, 2: 7, 11: 2, 30: 1, 21: 2, 7: 3, 78: 1, 1: 6, 54: 1, 10: 2, 3: 3, 9: 3, 6: 2, 148: 1, 400.0: 1, 206: 1, 27: 2, 146: 1, 243: 1, 154: 1, 83: 1, 252: 1, 13: 1, 94: 1, 98: 1, 120: 1, 86: 1, 4: 1, 22: 1, 18: 1, 33: 1, 28: 1}"
30,1,80,0.6597055318439126,7.35,53.225,"{13: 2, 2: 10, 12: 3, 10: 3, 9: 4, 6: 4, 4: 11, 5: 4, 16: 2, 19: 1, 1: 10, 11: 3, 14: 3, 8: 2, 7: 4, 3: 6, 18: 2, 20: 1, 25: 1, 15: 3, 28: 1}","{63: 1, 205.0: 1, 101: 1, 139: 1, 60: 1, 64: 1, 20: 1, 52: 1, 41: 2, 26: 3, 69: 1, 127: 1, 135: 1, 15: 2, 5: 1, 71: 1, 76: 1, 193: 1, 59: 1, 25: 2, 49: 1, 39: 1, 2: 7, 11: 2, 30: 1, 21: 2, 7: 3, 78: 1, 1: 6, 54: 1, 10: 2, 3: 3, 9: 3, 6: 2, 148: 1, 400.0: 1, 206: 1, 27: 2, 146: 1, 243: 1, 154: 1, 83: 1, 252: 1, 13: 1, 48: 1, 98: 1, 120: 1, 86: 1, 4: 1, 22: 1, 18: 1, 33: 1, 28: 1}"
31,1,80,0.6639229148270135,7.325,52.675,"{13: 2, 2: 10, 12: 3, 10: 4, 9: 4, 6: 4, 4: 11, 5: 4, 16: 2, 19: 2, 1: 10, 11: 2, 14: 3, 8: 2, 7: 4, 3: 6, 18: 2, 25: 1, 15: 3, 28: 1}","{63: 1, 205.0: 1, 101: 1, 139: 1, 60: 1, 64: 1, 20: 1, 52: 1, 41: 2, 26: 3, 69: 1, 127: 1, 135: 1, 15: 2, 5: 1, 71: 1, 76: 1, 193: 1, 59: 1, 25: 2, 49: 1, 39: 1, 2: 7, 11: 2, 30: 1, 21: 2, 7: 3, 56: 1, 1: 6, 54: 1, 10: 2, 3: 3, 9: 3, 6: 2, 148: 1, 400.0: 1, 184: 1, 27: 2, 146: 1, 243: 1, 154: 1, 83: 1, 252: 1, 13: 1, 48: 1, 98: 1, 120: 1, 86: 1, 4: 1, 22: 1, 18: 1, 33: 1, 28: 1}"
32,1,80,0.6665978932369253,7.3,51.2,"{13: 1, 2: 10, 12: 4, 10: 4, 9: 4, 6: 4, 4: 11, 5: 4, 16: 2, 19: 2, 1: 10, 11: 2, 14: 4, 8: 2, 7: 4, 3: 6, 18: 2, 25: 1, 28: 1, 15: 2}","{63: 1, 205.0: 1, 101: 1, 80: 1, 60: 1, 64: 1, 20: 1, 52: 1, 41: 2, 26: 3, 69: 1, 127: 1, 135: 1, 15: 2, 5: 1, 71: 1, 76: 1, 193: 1, 59: 1, 25: 2, 49: 1, 39: 1, 2: 7, 11: 2, 30: 1, 21: 2, 7: 3, 56: 1, 1: 6, 54: 1, 10: 2, 3: 3, 9: 3, 6: 2, 148: 1, 400.0: 1, 184: 1, 27: 2, 146: 1, 243: 1, 95: 1, 83: 1, 252: 1, 13: 1, 48: 1, 98: 1, 120: 1, 86: 1, 4: 1, 22: 1, 18: 1, 33: 1, 28: 1}"
33,1,80,0.6719232686974479,7.275,50.25,"{13: 1, 2: 10, 12: 4, 10: 5, 9: 4, 6: 4, 4: 11, 5: 4, 16: 2, 19: 2, 1: 10, 14: 4, 8: 2, 7: 4, 3: 6, 18: 2, 11: 1, 24: 1, 28: 1, 15: 2}","{63: 1, 205.0: 1, 101: 1, 80: 1, 60: 1, 64: 1, 20: 1, 52: 1, 41: 2, 26: 3, 69: 1, 127: 1, 135: 1, 15: 2, 5: 1, 71: 1, 76: 1, 155: 1, 59: 1, 25: 2, 49: 1, 39: 1, 2: 7, 11: 2, 30: 1, 21: 2, 7: 3, 56: 1, 1: 6, 54: 1, 10: 2, 3: 3, 9: 3, 6: 2, 148: 1, 400.0: 1, 184: 1, 27: 2, 108: 1, 243: 1, 95: 1, 83: 1, 252: 1, 13: 1, 48: 1, 98: 1, 120: 1, 86: 1, 4: 1, 22: 1, 18: 1, 33: 1, 28: 1}"
34,1,80,0.6793494405924108,7.25,49.975,"{13: 1, 2: 10, 12: 4, 10: 4, 9: 5, 6: 4, 4: 11, 5: 4, 16: 2, 19: 2, 1: 10, 14: 4, 8: 2, 7: 4, 3: 6, 18: 2, 11: 1, 24: 1, 27: 1, 15: 2}","{63: 1, 205.0: 1, 101: 1, 80: 1, 60: 1, 64: 1, 20: 1, 52: 1, 41: 2, 26: 3, 69: 1, 127: 1, 135: 1, 15: 2, 5: 1, 71: 1, 76: 1, 155: 1, 59: 1, 25: 2, 49: 1, 39: 1, 2: 7, 11: 2, 30: 1, 21: 2, 7: 3, 45: 1, 1: 6, 54: 1, 10: 2, 3: 3, 9: 3, 6: 2, 148: 1, 400.0: 1, 184: 1, 27: 2, 108: 1, 243: 1, 95: 1, 83: 1, 241: 1, 13: 1, 48: 1, 98: 1, 120: 1, 86: 1, 4: 1, 22: 1, 18: 1, 33: 1, 28: 1}"
35,1,80,0.6876509357190952,7.225,49.75,"{13: 2, 2: 10, 12: 4, 10: 4, 9: 5, 6: 4, 4: 11, 5: 4, 16: 2, 19: 2, 1: 10, 8: 2, 7: 4, 3: 6, 18: 2, 11: 1, 24: 1, 14: 3, 26: 1, 15: 2}","{63: 1, 205.0: 1, 101: 1, 80: 1, 60: 1, 64: 1, 20: 1, 52: 1, 41: 2, 26: 3, 69: 1, 127: 1, 135: 1, 15: 2, 5: 1, 71: 1, 76: 1, 155: 1, 50: 1, 25: 2, 49: 1, 39: 1, 2: 7, 11: 2, 30: 1, 21: 2, 7: 3, 45: 1, 1: 6, 54: 1, 10: 2, 3: 3, 9: 3, 6: 2, 148: 1, 400.0: 1, 184: 1, 27: 2, 108: 1, 243: 1, 95: 1, 83: 1, 232: 1, 13: 1, 48: 1, 98: 1, 120: 1, 86: 1, 4: 1, 22: 1, 18: 1, 33: 1, 28: 1}"
36,1,80,0.6928825025935047,7.2,49.05,"{13: 3, 2: 10, 11: 2, 12: 3, 10: 4, 9: 5, 6: 4, 4: 11, 5: 4, 16: 2, 19: 2, 1: 10, 8: 2, 7: 4, 3: 6, 18: 2, 24: 1, 14: 2, 26: 1, 15: 2}","{63: 1, 205.0: 1, 73: 1, 80: 1, 60: 1, 64: 1, 20: 1, 52: 1, 41: 2, 26: 3, 69: 1, 127: 1, 135: 1, 15: 2, 5: 1, 71: 1, 76: 1, 155: 1, 50: 1, 25: 2, 49: 1, 39: 1, 2: 7, 11: 2, 30: 1, 21: 2, 7: 3, 45: 1, 1: 6, 54: 1, 10: 2, 3: 3, 9: 3, 6: 2, 148: 1, 400.0: 1, 184: 1, 27: 2, 108: 1, 243: 1, 67: 1, 83: 1, 232: 1, 13: 1, 48: 1, 98: 1, 120: 1, 86: 1, 4: 1, 22: 1, 18: 1, 33: 1, 28: 1}"
37,1,80,0.6973585471423438,7.175,48.625,"{13: 3, 2: 10, 11: 2, 12: 3, 10: 4, 9: 5, 6: 4, 4: 11, 5: 4, 16: 2, 18: 3, 1: 10, 8: 2, 7: 4, 3: 6, 19: 1, 24: 1, 14: 2, 25: 1, 15: 2}","{63: 1, 205.0: 1, 73: 1, 80: 1, 60: 1, 64: 1, 20: 1, 52: 1, 41: 2, 26: 3, 69: 1, 110: 1, 135: 1, 15: 2, 5: 1, 71: 1, 76: 1, 155: 1, 50: 1, 25: 2, 49: 1, 39: 1, 2: 7, 11: 2, 30: 1, 21: 2, 7: 3, 45: 1, 1: 6, 54: 1, 10: 2, 3: 3, 9: 3, 6: 2, 148: 1, 400.0: 1, 184: 1, 27: 2, 108: 1, 243: 1, 67: 1, 83: 1, 215: 1, 13: 1, 48: 1, 98: 1, 120: 1, 86: 1, 4: 1, 22: 1, 18: 1, 33: 1, 28: 1}"
38,1,80,0.7135674950980522,7.15,48.125,"{13: 3, 2: 10, 11: 2, 12: 3, 10: 4, 9: 5, 6: 4, 4: 11, 5: 4, 16: 2, 17: 1, 1: 10, 8: 2, 7: 4, 3: 6, 18: 3, 24: 1, 14: 2, 25: 1, 15: 2}","{63: 1, 205.0: 1, 73: 1, 80: 1, 60: 1, 64: 1, 20: 1, 52: 1, 41: 2, 26: 3, 69: 1, 90: 1, 135: 1, 15: 2, 5: 1, 71: 1, 76: 1, 155: 1, 50: 1, 25: 2, 49: 1, 39: 1, 2: 7, 11: 2, 30: 1, 21: 2, 7: 3, 45: 1, 1: 6, 54: 1, 10: 2, 3: 3, 9: 3, 6: 2, 148: 1, 400.0: 1, 164: 1, 27: 2, 108: 1, 243: 1, 67: 1, 83: 1, 215: 1, 13: 1, 48: 1, 98: 1, 120: 1, 86: 1, 4: 1, 22: 1, 18: 1, 33: 1, 28: 1}"
39,1,80,0.7217879055445251,7.125,47.45,"{13: 3, 2: 10, 11: 2, 12: 3, 10: 4, 9: 5, 6: 4, 4: 11, 5: 4, 16: 1, 17: 2, 1: 10, 15: 3, 8: 2, 7: 4, 3: 6, 18: 2, 24: 1, 14: 2, 25: 1}","{63: 1, 205.0: 1, 73: 1, 80: 1, 60: 1, 64: 1, 20: 1, 52: 1, 41: 2, 26: 3, 69: 1, 90: 1, 135: 1, 15: 2, 5: 1, 71: 1, 49: 2, 155: 1, 50: 1, 25: 2, 39: 1, 2: 7, 11: 2, 30: 1, 21: 2, 7: 3, 45: 1, 1: 6, 54: 1, 10: 2, 3: 3, 9: 3, 6: 2, 148: 1, 373.0: 1, 164: 1, 27: 2, 108: 1, 243: 1, 67: 1, 83: 1, 215: 1, 13: 1, 48: 1, 98: 1, 120: 1, 86: 1, 4: 1, 22: 1, 18: 1, 33: 1, 28: 1}"
40,1,80,0.7283444718142553,7.1,47.25,"{12: 5, 2: 10, 11: 2, 10: 4, 9: 5, 6: 4, 4: 11, 5: 4, 16: 1, 17: 2, 1: 10, 15: 3, 13: 1, 8: 2, 7: 4, 3: 6, 18: 2, 24: 1, 14: 2, 25: 1}","{55: 1, 205.0: 1, 73: 1, 80: 1, 60: 1, 64: 1, 20: 1, 52: 1, 41: 2, 26: 3, 69: 1, 90: 1, 135: 1, 15: 2, 5: 1, 71: 1, 49: 2, 155: 1, 50: 1, 25: 2, 39: 1, 2: 7, 11: 2, 30: 1, 21: 2, 7: 3, 45: 1, 1: 6, 54: 1, 10: 2, 3: 3, 9: 3, 6: 2, 148: 1, 373.0: 1, 164: 1, 27: 2, 108: 1, 243: 1, 59: 1, 83: 1, 215: 1, 13: 1, 48: 1, 98: 1, 120: 1, 86: 1, 4: 1, 22: 1, 18: 1, 33: 1, 28: 1}"
41,1,80,0.7340740582394395,7.075,46.85,"{12: 5, 2: 10, 11: 2, 10: 4, 9: 5, 6: 4, 4: 11, 5: 4, 15: 4, 17: 2, 1: 10, 13: 2, 8: 2, 7: 4, 3: 6, 18: 2, 24: 1, 25: 1, 14: 1}","{55: 1, 205.0: 1, 73: 1, 80: 1, 60: 1, 64: 1, 20: 1, 52: 1, 41: 2, 26: 3, 53: 1, 90: 1, 135: 1, 15: 2, 5: 1, 71: 1, 49: 2, 155: 1, 50: 1, 25: 2, 39: 1, 2: 7, 11: 2, 30: 1, 21: 2, 7: 3, 45: 1, 1: 6, 54: 1, 10: 2, 3: 3, 9: 3, 6: 2, 148: 1, 373.0: 1, 164: 1, 27: 2, 108: 1, 243: 1, 59: 1, 67: 1, 215: 1, 13: 1, 48: 1, 98: 1, 120: 1, 86: 1, 4: 1, 22: 1, 18: 1, 33: 1, 28: 1}"
42,1,80,0.7415208213143902,7.05,46.075,"{12: 4, 2: 10, 11: 3, 10: 4, 9: 5, 6: 4, 4: 11, 5: 4, 15: 4, 17: 3, 1: 10, 13: 2, 8: 2, 7: 4, 3: 6, 18: 1, 24: 1, 25: 1, 14: 1}","{55: 1, 205.0: 1, 73: 1, 49: 3, 60: 1, 64: 1, 20: 1, 52: 1, 41: 2, 26: 3, 53: 1, 90: 1, 135: 1, 15: 2, 5: 1, 71: 1, 155: 1, 50: 1, 25: 2, 39: 1, 2: 7, 11: 2, 30: 1, 21: 2, 7: 3, 45: 1, 1: 6, 54: 1, 10: 2, 3: 3, 9: 3, 6: 2, 148: 1, 373.0: 1, 164: 1, 27: 2, 108: 1, 243: 1, 59: 1, 67: 2, 215: 1, 13: 1, 48: 1, 120: 1, 86: 1, 4: 1, 22: 1, 18: 1, 33: 1, 28: 1}"
43,1,80,0.747634166508275,7.025,45.75,"{12: 4, 2: 10, 11: 3, 10: 4, 9: 5, 6: 5, 4: 11, 5: 4, 15: 4, 17: 3, 1: 10, 13: 2, 8: 2, 7: 3, 3: 6, 18: 1, 23: 1, 25: 1, 14: 1}","{55: 1, 205.0: 1, 73: 1, 49: 3, 60: 1, 64: 1, 20: 1, 52: 1, 41: 2, 26: 4, 53: 1, 90: 1, 135: 1, 15: 2, 5: 1, 71: 1, 155: 1, 50: 1, 25: 2, 2: 7, 11: 2, 30: 1, 21: 2, 7: 3, 45: 1, 1: 6, 54: 1, 10: 2, 3: 3, 9: 3, 6: 2, 148: 1, 373.0: 1, 164: 1, 27: 2, 95: 1, 243: 1, 59: 1, 67: 2, 215: 1, 13: 1, 48: 1, 120: 1, 86: 1, 4: 1, 22: 1, 18: 1, 33: 1, 28: 1}"
44,1,80,0.7562483108678145,7.0,45.475,"{12: 4, 2: 10, 11: 3, 10: 4, 9: 4, 6: 5, 4: 11, 5: 4, 15: 4, 17: 3, 1: 10, 13: 2, 8: 3, 7: 3, 3: 6, 18: 1, 22: 1, 25: 1, 14: 1}","{55: 1, 205.0: 1, 73: 1, 49: 3, 60: 1, 64: 1, 20: 1, 52: 1, 41: 2, 26: 4, 53: 1, 90: 1, 135: 1, 15: 2, 5: 1, 71: 1, 155: 1, 50: 1, 25: 2, 2: 7, 11: 2, 30: 1, 21: 2, 7: 3, 34: 1, 1: 6, 54: 1, 10: 2, 3: 3, 9: 3, 6: 2, 148: 1, 373.0: 1, 164: 1, 27: 2, 84: 1, 243: 1, 59: 1, 67: 2, 215: 1, 13: 1, 48: 1, 120: 1, 86: 1, 4: 1, 22: 1, 18: 1, 33: 1, 28: 1}"
45,1,80,0.7636963152460958,6.975,44.65,"{12: 4, 2: 10, 10: 5, 11: 2, 9: 4, 6: 5, 4: 11, 5: 4, 15: 3, 17: 3, 1: 10, 13: 2, 8: 3, 7: 3, 3: 6, 18: 1, 22: 1, 25: 1, 14: 2}","{55: 1, 205.0: 1, 40: 1, 49: 3, 60: 1, 64: 1, 20: 1, 52: 1, 41: 2, 26: 4, 53: 2, 90: 1, 135: 1, 15: 2, 5: 1, 71: 1, 155: 1, 50: 1, 25: 2, 2: 7, 11: 2, 30: 1, 21: 2, 7: 3, 34: 1, 1: 6, 54: 1, 10: 2, 3: 3, 9: 3, 6: 2, 148: 1, 373.0: 1, 164: 1, 27: 2, 84: 1, 243: 1, 59: 1, 67: 2, 215: 1, 13: 1, 48: 1, 120: 1, 4: 1, 22: 1, 18: 1, 33: 1, 28: 1}"
46,1,80,0.7781496682138215,6.95,44.05,"{12: 4, 2: 10, 10: 4, 11: 2, 9: 5, 6: 5, 4: 11, 5: 4, 15: 3, 17: 2, 1: 10, 13: 2, 8: 3, 7: 3, 3: 6, 16: 1, 18: 1, 22: 1, 25: 1, 14: 2}","{55: 1, 205.0: 1, 40: 1, 49: 3, 36: 1, 64: 1, 20: 1, 52: 1, 41: 2, 26: 4, 53: 2, 90: 1, 135: 1, 15: 2, 5: 1, 71: 1, 155: 1, 50: 1, 25: 2, 2: 7, 11: 2, 30: 1, 21: 2, 7: 3, 34: 1, 1: 6, 54: 1, 10: 2, 3: 3, 9: 3, 6: 2, 148: 1, 349.0: 1, 164: 1, 27: 2, 84: 1, 243: 1, 59: 1, 67: 2, 215: 1, 13: 1, 48: 1, 120: 1, 4: 1, 22: 1, 18: 1, 33: 1, 28: 1}"
47,1,80,0.7869882579616678,6.925,43.85,"{12: 5, 2: 10, 10: 4, 11: 2, 9: 5, 6: 5, 4: 11, 5: 4, 15: 3, 17: 2, 1: 10, 8: 3, 7: 3, 3: 6, 16: 1, 18: 1, 21: 1, 13: 1, 25: 1, 14: 2}","{55: 1, 205.0: 1, 40: 1, 49: 3, 36: 1, 64: 1, 20: 1, 52: 1, 41: 2, 26: 4, 53: 2, 90: 1, 135: 1, 15: 2, 5: 1, 71: 1, 155: 1, 42: 1, 25: 2, 2: 7, 11: 2, 30: 1, 21: 2, 7: 3, 34: 1, 1: 6, 54: 1, 10: 2, 3: 3, 9: 3, 6: 2, 148: 1, 349.0: 1, 164: 1, 27: 2, 76: 1, 243: 1, 59: 1, 67: 2, 215: 1, 13: 1, 48: 1, 120: 1, 4: 1, 22: 1, 18: 1, 33: 1, 28: 1}"
48,1,80,0.7902412982272267,6.9,43.25,"{12: 5, 2: 10, 10: 4, 11: 2, 9: 4, 6: 5, 8: 4, 4: 11, 5: 4, 15: 3, 17: 2, 1: 10, 7: 3, 3: 6, 16: 1, 18: 1, 21: 1, 13: 1, 24: 1, 14: 2}","{55: 1, 205.0: 1, 40: 1, 49: 3, 36: 1, 64: 1, 20: 1, 28: 2, 41: 2, 26: 4, 53: 2, 90: 1, 135: 1, 15: 2, 5: 1, 71: 1, 155: 1, 42: 1, 25: 2, 2: 7, 11: 2, 30: 1, 21: 2, 7: 3, 34: 1, 1: 6, 54: 1, 10: 2, 3: 3, 9: 3, 6: 2, 148: 1, 349.0: 1, 164: 1, 27: 2, 76: 1, 243: 1, 59: 1, 67: 2, 191: 1, 13: 1, 48: 1, 120: 1, 4: 1, 22: 1, 18: 1, 33: 1}"
49,1,80,0.7921758363646835,6.875,42.5,"{12: 5, 2: 10, 10: 4, 11: 2, 9: 3, 8: 5, 6: 5, 4: 11, 5: 4, 15: 3, 17: 3, 1: 10, 7: 3, 3: 6, 16: 1, 21: 1, 13: 1, 24: 1, 14: 2}","{55: 1, 205.0: 1, 40: 1, 49: 3, 36: 1, 34: 2, 20: 1, 28: 2, 41: 2, 26: 4, 53: 2, 90: 1, 135: 1, 15: 2, 5: 1, 71: 1, 155: 1, 42: 1, 25: 2, 2: 7, 11: 2, 30: 1, 21: 2, 7: 3, 1: 6, 54: 1, 10: 2, 3: 3, 9: 3, 6: 2, 148: 1, 349.0: 1, 134: 1, 27: 2, 76: 1, 243: 1, 59: 1, 67: 2, 191: 1, 13: 1, 48: 1, 120: 1, 4: 1, 22: 1, 18: 1, 33: 1}"
