edges_removed,number_of_strongly_connected_components,largest_strongly_connected_component_size,largest_strongly_connected_component_average_path_length,average_degree,average_weighted_degree,degree_distribution,weighted_degree_distribution
10,2,90,0.6094902596114046,8.108695652173912,264.0,"{14: 2, 15: 6, 2: 12, 11: 4, 18: 2, 12: 3, 19: 2, 9: 6, 10: 1, 13: 3, 22: 1, 1: 16, 7: 2, 3: 9, 6: 5, 8: 2, 5: 4, 4: 5, 16: 1, 33: 1, 23: 1, 40: 1, 30: 1, 20: 2}","{260: 1, 337: 1, 2: 7, 5684: 1, 380: 1, 221: 1, 253: 1, 130: 1, 308: 1, 179: 1, 49: 2, 219: 1, 71: 1, 233: 1, 268: 1, 96: 1, 243: 2, 1: 12, 294: 1, 95: 1, 11: 1, 244: 1, 32: 2, 30: 1, 381: 1, 6: 3, 38: 1, 21: 1, 186: 1, 18: 1, 15: 1, 10: 2, 82: 1, 136: 1, 14: 1, 45: 1, 204: 1, 8: 1, 23: 1, 7: 1, 1000: 1, 1092: 1, 2202: 1, 101: 1, 1105: 1, 484: 1, 5761: 1, 316: 1, 128: 1, 182: 1, 65: 1, 166: 1, 26: 1, 20: 1, 61: 1, 3: 4, 117: 1, 63: 1, 29: 1, 9: 1, 16: 1, 4: 1, 52: 2, 5: 1, 17: 1}"
11,2,90,0.6112955359546414,8.08695652173913,258.6304347826087,"{14: 1, 15: 6, 2: 12, 11: 4, 18: 2, 12: 3, 19: 2, 9: 6, 10: 1, 13: 4, 22: 2, 1: 16, 7: 2, 3: 9, 6: 5, 8: 2, 5: 4, 4: 5, 16: 1, 33: 1, 40: 1, 30: 1, 20: 2}","{260: 1, 337: 1, 2: 7, 5684: 1, 380: 1, 221: 1, 253: 1, 130: 1, 308: 1, 179: 1, 49: 2, 219: 1, 71: 1, 233: 1, 268: 1, 96: 1, 243: 2, 1: 12, 294: 1, 95: 1, 11: 1, 244: 1, 32: 2, 30: 1, 134: 1, 6: 3, 38: 1, 21: 1, 186: 1, 18: 1, 15: 1, 10: 2, 82: 1, 136: 1, 14: 1, 45: 1, 204: 1, 8: 1, 23: 1, 7: 1, 1000: 1, 1092: 1, 1955: 1, 101: 1, 1105: 1, 484: 1, 5761: 1, 316: 1, 128: 1, 182: 1, 65: 1, 166: 1, 26: 1, 20: 1, 61: 1, 3: 4, 117: 1, 63: 1, 29: 1, 9: 1, 16: 1, 4: 1, 52: 2, 5: 1, 17: 1}"
12,2,90,0.6130497190074885,8.065217391304348,256.39130434782606,"{14: 1, 15: 6, 2: 12, 11: 4, 18: 2, 12: 3, 19: 2, 9: 6, 10: 1, 13: 4, 21: 2, 1: 16, 7: 2, 3: 9, 6: 5, 8: 2, 5: 4, 4: 5, 16: 1, 33: 1, 40: 1, 30: 1, 20: 2}","{260: 1, 337: 1, 2: 7, 5684: 1, 380: 1, 221: 1, 253: 1, 130: 1, 308: 1, 179: 1, 49: 2, 219: 1, 71: 1, 233: 1, 165: 1, 96: 1, 243: 2, 1: 12, 294: 1, 95: 1, 11: 1, 244: 1, 32: 2, 30: 1, 134: 1, 6: 3, 38: 1, 21: 1, 186: 1, 18: 1, 15: 1, 10: 2, 82: 1, 136: 1, 14: 1, 45: 1, 204: 1, 8: 1, 23: 1, 7: 1, 1000: 1, 1092: 1, 1852: 1, 101: 1, 1105: 1, 484: 1, 5761: 1, 316: 1, 128: 1, 182: 1, 65: 1, 166: 1, 26: 1, 20: 1, 61: 1, 3: 4, 117: 1, 63: 1, 29: 1, 9: 1, 16: 1, 4: 1, 52: 2, 5: 1, 17: 1}"
13,2,90,0.613586217938897,8.043478260869565,254.30434782608697,"{14: 1, 15: 6, 2: 12, 11: 4, 18: 2, 12: 4, 19: 2, 9: 6, 10: 1, 13: 3, 21: 2, 1: 16, 7: 2, 3: 9, 6: 5, 8: 2, 5: 4, 4: 5, 16: 1, 33: 1, 39: 1, 30: 1, 20: 2}","{260: 1, 337: 1, 2: 7, 5684: 1, 380: 1, 221: 1, 253: 1, 130: 1, 308: 1, 179: 1, 49: 2, 123: 1, 71: 1, 233: 1, 165: 1, 96: 1, 243: 2, 1: 12, 294: 1, 95: 1, 11: 1, 244: 1, 32: 2, 30: 1, 134: 1, 6: 3, 38: 1, 21: 1, 186: 1, 18: 1, 15: 1, 10: 2, 82: 1, 136: 1, 14: 1, 45: 1, 204: 1, 8: 1, 23: 1, 7: 1, 1000: 1, 1092: 1, 1852: 1, 101: 1, 1009: 1, 484: 1, 5761: 1, 316: 1, 128: 1, 182: 1, 65: 1, 166: 1, 26: 1, 20: 1, 61: 1, 3: 4, 117: 1, 63: 1, 29: 1, 9: 1, 16: 1, 4: 1, 52: 2, 5: 1, 17: 1}"
14,2,90,0.6146797353044122,8.021739130434783,253.41304347826087,"{14: 1, 15: 6, 2: 12, 11: 5, 18: 2, 12: 3, 19: 2, 9: 6, 10: 1, 13: 3, 21: 2, 1: 16, 7: 2, 3: 9, 6: 5, 8: 2, 5: 4, 4: 5, 16: 1, 33: 1, 38: 1, 30: 1, 20: 2}","{260: 1, 337: 1, 2: 7, 5684: 1, 380: 1, 221: 1, 253: 1, 130: 1, 308: 1, 179: 1, 49: 2, 123: 1, 71: 1, 233: 1, 165: 1, 96: 1, 202: 1, 1: 12, 294: 1, 95: 1, 11: 1, 244: 1, 32: 2, 30: 1, 134: 1, 6: 3, 38: 1, 21: 1, 186: 1, 18: 1, 15: 1, 10: 2, 82: 1, 136: 1, 14: 1, 45: 1, 204: 1, 8: 1, 23: 1, 7: 1, 1000: 1, 243: 1, 1092: 1, 1852: 1, 101: 1, 968: 1, 484: 1, 5761: 1, 316: 1, 128: 1, 182: 1, 65: 1, 166: 1, 26: 1, 20: 1, 61: 1, 3: 4, 117: 1, 63: 1, 29: 1, 9: 1, 16: 1, 4: 1, 52: 2, 5: 1, 17: 1}"
15,2,90,0.6206424887076964,8.0,252.2608695652174,"{14: 1, 15: 6, 2: 12, 11: 5, 18: 2, 12: 3, 19: 2, 9: 5, 10: 1, 13: 3, 21: 2, 1: 16, 7: 2, 3: 9, 6: 5, 8: 3, 5: 4, 4: 5, 16: 1, 33: 1, 37: 1, 30: 1, 20: 2}","{260: 1, 337: 1, 2: 7, 5684: 1, 380: 1, 221: 1, 253: 1, 130: 1, 308: 1, 179: 1, 49: 2, 123: 1, 71: 1, 233: 1, 165: 1, 96: 1, 202: 1, 1: 12, 294: 1, 95: 1, 11: 1, 244: 1, 32: 2, 30: 1, 134: 1, 6: 3, 38: 1, 21: 1, 186: 1, 18: 1, 15: 1, 10: 2, 82: 1, 136: 1, 14: 1, 45: 1, 204: 1, 8: 1, 23: 1, 7: 1, 1000: 1, 190: 1, 1092: 1, 1852: 1, 101: 1, 915: 1, 484: 1, 5761: 1, 316: 1, 128: 1, 182: 1, 65: 1, 166: 1, 26: 1, 20: 1, 61: 1, 3: 4, 117: 1, 63: 1, 29: 1, 9: 1, 16: 1, 4: 1, 52: 2, 5: 1, 17: 1}"
16,2,90,0.6224929849062854,7.978260869565218,251.65217391304347,"{14: 1, 15: 6, 2: 12, 11: 6, 18: 2, 12: 2, 19: 2, 9: 5, 10: 1, 13: 3, 21: 2, 1: 16, 7: 2, 3: 9, 6: 5, 8: 3, 5: 4, 4: 5, 16: 1, 32: 1, 37: 1, 30: 1, 20: 2}","{260: 1, 337: 1, 2: 7, 5684: 1, 380: 1, 221: 1, 253: 1, 130: 1, 308: 1, 179: 1, 49: 2, 95: 2, 71: 1, 233: 1, 165: 1, 96: 1, 202: 1, 1: 12, 294: 1, 11: 1, 244: 1, 32: 2, 30: 1, 134: 1, 6: 3, 38: 1, 21: 1, 186: 1, 18: 1, 15: 1, 10: 2, 82: 1, 136: 1, 14: 1, 45: 1, 204: 1, 8: 1, 23: 1, 7: 1, 1000: 1, 190: 1, 1064: 1, 1852: 1, 101: 1, 915: 1, 484: 1, 5761: 1, 316: 1, 128: 1, 182: 1, 65: 1, 166: 1, 26: 1, 20: 1, 61: 1, 3: 4, 117: 1, 63: 1, 29: 1, 9: 1, 16: 1, 4: 1, 52: 2, 5: 1, 17: 1}"
17,2,90,0.623645159023689,7.956521739130435,248.7826086956522,"{14: 1, 15: 6, 2: 12, 11: 6, 18: 2, 12: 2, 19: 2, 9: 5, 10: 1, 13: 3, 21: 2, 1: 16, 6: 6, 3: 9, 8: 3, 5: 4, 4: 5, 16: 1, 32: 1, 36: 1, 30: 1, 20: 2, 7: 1}","{260: 1, 337: 1, 2: 7, 5684: 1, 380: 1, 221: 1, 253: 1, 130: 1, 308: 1, 179: 1, 49: 2, 95: 2, 71: 1, 233: 1, 165: 1, 96: 1, 202: 1, 1: 12, 162: 1, 11: 1, 244: 1, 32: 2, 30: 1, 134: 1, 6: 3, 38: 1, 21: 1, 186: 1, 18: 1, 15: 1, 10: 2, 82: 1, 136: 1, 14: 1, 45: 1, 204: 1, 8: 1, 23: 1, 7: 1, 1000: 1, 190: 1, 1064: 1, 1852: 1, 101: 1, 783: 1, 484: 1, 5761: 1, 316: 1, 128: 1, 182: 1, 65: 1, 166: 1, 26: 1, 20: 1, 61: 1, 3: 4, 117: 1, 63: 1, 29: 1, 9: 1, 16: 1, 4: 1, 52: 2, 5: 1, 17: 1}"
18,2,90,0.6244267826392698,7.934782608695652,248.19565217391303,"{14: 1, 15: 7, 2: 12, 11: 6, 18: 2, 12: 2, 19: 2, 9: 5, 10: 1, 13: 3, 21: 1, 1: 16, 6: 6, 3: 9, 8: 3, 5: 4, 4: 5, 32: 1, 20: 3, 36: 1, 30: 1, 7: 1}","{260: 1, 337: 1, 2: 7, 5684: 1, 380: 1, 221: 1, 253: 1, 130: 1, 308: 1, 179: 1, 49: 2, 95: 2, 71: 1, 233: 1, 165: 1, 96: 1, 202: 1, 1: 12, 162: 1, 11: 1, 244: 1, 32: 2, 30: 1, 134: 1, 6: 3, 38: 1, 21: 1, 159: 1, 18: 1, 15: 1, 10: 2, 82: 1, 136: 1, 14: 1, 45: 1, 204: 1, 8: 1, 23: 1, 7: 1, 1000: 1, 190: 1, 1064: 1, 1825: 1, 101: 1, 783: 1, 484: 1, 5761: 1, 316: 1, 128: 1, 182: 1, 65: 1, 166: 1, 26: 1, 20: 1, 61: 1, 3: 4, 117: 1, 63: 1, 29: 1, 9: 1, 16: 1, 4: 1, 52: 2, 5: 1, 17: 1}"
19,2,90,0.6252337153202839,7.913043478260869,243.47826086956522,"{14: 2, 2: 12, 11: 6, 18: 2, 15: 6, 12: 2, 19: 2, 9: 5, 10: 1, 13: 3, 21: 1, 1: 16, 6: 6, 3: 9, 8: 3, 5: 4, 4: 5, 31: 1, 20: 3, 36: 1, 30: 1, 7: 1}","{260: 1, 120: 1, 2: 7, 5684: 1, 380: 1, 221: 1, 253: 1, 130: 1, 308: 1, 179: 1, 49: 2, 95: 2, 71: 1, 233: 1, 165: 1, 96: 1, 202: 1, 1: 12, 162: 1, 11: 1, 244: 1, 32: 2, 30: 1, 134: 1, 6: 3, 38: 1, 21: 1, 159: 1, 18: 1, 15: 1, 10: 2, 82: 1, 136: 1, 14: 1, 45: 1, 204: 1, 8: 1, 23: 1, 7: 1, 1000: 1, 190: 1, 847: 1, 1825: 1, 101: 1, 783: 1, 484: 1, 5761: 1, 316: 1, 128: 1, 182: 1, 65: 1, 166: 1, 26: 1, 20: 1, 61: 1, 3: 4, 117: 1, 63: 1, 29: 1, 9: 1, 16: 1, 4: 1, 52: 2, 5: 1, 17: 1}"
20,2,90,0.6290488553982095,7.891304347826087,242.06521739130434,"{14: 2, 2: 12, 11: 6, 18: 2, 15: 6, 12: 2, 19: 3, 9: 5, 10: 1, 13: 3, 21: 1, 1: 16, 6: 6, 3: 9, 8: 2, 5: 4, 4: 5, 7: 2, 31: 1, 36: 1, 30: 1, 20: 2}","{260: 1, 120: 1, 2: 7, 5684: 1, 380: 1, 221: 1, 253: 1, 130: 1, 308: 1, 179: 1, 49: 2, 95: 2, 71: 1, 233: 1, 165: 1, 96: 1, 202: 1, 1: 12, 162: 1, 11: 1, 244: 1, 32: 2, 30: 1, 134: 1, 6: 3, 38: 1, 21: 1, 159: 1, 18: 1, 15: 1, 10: 2, 82: 1, 136: 1, 14: 1, 45: 1, 204: 1, 8: 1, 23: 1, 7: 1, 1000: 1, 125: 1, 847: 1, 1760: 1, 101: 1, 783: 1, 484: 1, 5761: 1, 316: 1, 128: 1, 182: 1, 65: 1, 166: 1, 26: 1, 20: 1, 61: 1, 3: 4, 117: 1, 63: 1, 29: 1, 9: 1, 16: 1, 4: 1, 52: 2, 5: 1, 17: 1}"
21,2,90,0.6305727476700155,7.869565217391305,241.52173913043478,"{14: 2, 2: 12, 11: 5, 18: 2, 15: 6, 12: 2, 19: 3, 9: 5, 10: 2, 13: 3, 21: 1, 1: 16, 6: 6, 3: 9, 8: 2, 5: 4, 4: 5, 7: 2, 31: 1, 36: 1, 29: 1, 20: 2}","{260: 1, 120: 1, 2: 7, 5684: 1, 380: 1, 221: 1, 253: 1, 130: 1, 308: 1, 179: 1, 49: 2, 70: 1, 71: 1, 233: 1, 165: 1, 96: 1, 202: 1, 1: 12, 162: 1, 95: 1, 11: 1, 244: 1, 32: 2, 30: 1, 134: 1, 6: 3, 38: 1, 21: 1, 159: 1, 18: 1, 15: 1, 10: 2, 82: 1, 136: 1, 14: 1, 45: 1, 204: 1, 8: 1, 23: 1, 7: 1, 1000: 1, 125: 1, 847: 1, 1760: 1, 101: 1, 783: 1, 459: 1, 5761: 1, 316: 1, 128: 1, 182: 1, 65: 1, 166: 1, 26: 1, 20: 1, 61: 1, 3: 4, 117: 1, 63: 1, 29: 1, 9: 1, 16: 1, 4: 1, 52: 2, 5: 1, 17: 1}"
22,2,90,0.632742167444153,7.8478260869565215,241.17391304347825,"{14: 2, 2: 12, 11: 4, 18: 2, 15: 6, 12: 2, 19: 3, 9: 5, 10: 3, 13: 3, 21: 1, 1: 16, 6: 6, 3: 9, 8: 2, 5: 4, 4: 5, 7: 2, 31: 1, 36: 1, 28: 1, 20: 2}","{260: 1, 120: 1, 2: 7, 5684: 1, 380: 1, 221: 1, 253: 1, 130: 1, 308: 1, 179: 1, 49: 2, 70: 1, 71: 1, 233: 1, 165: 1, 96: 1, 186: 1, 1: 12, 162: 1, 95: 1, 11: 1, 244: 1, 32: 2, 30: 1, 134: 1, 6: 3, 38: 1, 21: 1, 159: 1, 18: 1, 15: 1, 10: 2, 82: 1, 136: 1, 14: 1, 45: 1, 204: 1, 8: 1, 23: 1, 7: 1, 1000: 1, 125: 1, 847: 1, 1760: 1, 101: 1, 783: 1, 443: 1, 5761: 1, 316: 1, 128: 1, 182: 1, 65: 1, 166: 1, 26: 1, 20: 1, 61: 1, 3: 4, 117: 1, 63: 1, 29: 1, 9: 1, 16: 1, 4: 1, 52: 2, 5: 1, 17: 1}"
